timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
427470,189,47,0.409,0.599,-0.631,7.728,-7.792,-6.453,left_hold
427475,195,50,0.41,0.605,-0.631,7.531,-7.521,-6.3,left_hold
427480,190,53,0.412,0.609,-0.633,7.224,-7.055,-5.83,left_hold
427485,186,51,0.41,0.611,-0.635,6.92,-6.368,-5.399,left_hold
427490,174,55,0.41,0.614,-0.637,6.434,-6.142,-4.961,left_hold
427495,176,54,0.41,0.617,-0.64,6.216,-5.917,-4.433,left_hold
427500,169,53,0.409,0.619,-0.642,5.764,-5.425,-3.767,left_hold
427505,152,48,0.407,0.635,-0.644,5.274,-5.32,-3.197,left_hold
427510,153,51,0.405,0.633,-0.646,4.86,-4.766,-2.645,left_hold
427515,154,53,0.403,0.633,-0.646,4.335,-4.312,-1.631,left_hold
427520,142,52,0.402,0.631,-0.647,3.63,-3.551,-1.183,left_hold
427525,156,52,0.4,0.63,-0.648,3.295,-3.284,0.0,left_hold
427530,158,51,0.403,0.631,-0.651,3.127,-3.159,0.0,left_hold
427535,151,55,0.405,0.636,-0.651,2.424,-2.872,0.0,left_hold
427540,149,54,0.403,0.637,-0.653,1.579,-2.578,1.042,left_hold
427545,149,49,0.399,0.637,-0.654,0.0,-2.386,2.219,left_hold
427550,161,48,0.402,0.639,-0.653,0.0,-1.949,3.523,left_hold
427555,164,47,0.402,0.637,-0.652,0.0,-1.547,4.864,left_hold
427560,168,49,0.401,0.634,-0.648,0.0,-1.227,6.271,left_hold
427565,160,48,0.403,0.631,-0.647,0.0,0.0,7.552,left_hold
427570,151,52,0.407,0.63,-0.645,0.0,0.0,9.039,left_hold
427575,141,53,0.41,0.627,-0.644,-1.201,0.0,10.634,left_hold
427580,133,53,0.413,0.623,-0.645,-1.897,0.0,12.029,left_hold
427585,171,50,0.414,0.619,-0.642,-2.375,0.0,13.425,left_hold
427590,206,49,0.415,0.612,-0.64,-2.644,0.0,14.124,left_hold
427595,196,50,0.423,0.609,-0.638,-2.73,0.0,14.941,left_hold
427600,179,49,0.428,0.608,-0.635,-2.991,0.0,16.063,left_hold
427605,164,50,0.426,0.601,-0.633,-2.993,0.0,16.596,left_hold
427610,150,50,0.428,0.599,-0.63,-3.104,0.0,17.52,left_hold
427615,148,49,0.429,0.593,-0.627,-3.395,0.0,17.576,left_hold
427620,152,48,0.436,0.588,-0.63,-3.021,0.0,17.651,left_hold
427625,167,51,0.44,0.585,-0.629,-2.81,0.0,17.86,left_hold
427630,166,46,0.439,0.579,-0.629,-2.599,0.0,17.917,left_hold
427635,152,45,0.436,0.573,-0.63,-2.396,0.0,17.506,left_hold
427640,142,46,0.439,0.569,-0.631,-2.142,0.0,17.068,left_hold
427645,140,44,0.442,0.565,-0.631,-1.868,0.0,16.574,left_hold
427650,130,45,0.443,0.561,-0.63,-1.686,0.0,15.988,left_hold
427655,120,42,0.443,0.558,-0.629,-1.568,0.0,15.346,left_hold
427660,118,41,0.443,0.555,-0.627,-1.279,0.0,14.454,left_hold
427665,109,39,0.444,0.552,-0.626,0.0,0.0,13.425,left_hold
427670,99,39,0.444,0.55,-0.624,0.0,0.0,12.327,left_hold
427675,94,38,0.447,0.548,-0.621,0.0,0.0,10.906,left_hold
427680,102,39,0.449,0.547,-0.62,0.0,0.0,9.48,left_hold
427685,99,38,0.447,0.548,-0.618,0.0,-1.134,8.141,left_hold
427690,93,35,0.446,0.551,-0.616,0.0,-2.14,6.878,left_hold
427695,89,42,0.448,0.553,-0.616,0.0,-3.101,5.86,left_hold
427700,97,43,0.448,0.552,-0.618,0.0,-3.863,4.627,left_hold
427705,97,49,0.449,0.554,-0.618,0.0,-4.609,3.618,left_hold
427710,98,61,0.45,0.554,-0.618,0.0,-5.123,2.386,left_hold
427715,93,67,0.45,0.553,-0.618,0.0,-5.617,1.209,left_hold
427720,95,63,0.448,0.552,-0.619,0.0,-6.195,0.0,left_hold
427725,100,61,0.447,0.551,-0.621,0.0,-6.854,-1.588,left_hold
427730,98,58,0.446,0.553,-0.621,0.0,-7.426,-3.027,left_hold
427735,99,55,0.446,0.555,-0.622,0.0,-7.98,-4.579,left_hold
427740,104,50,0.447,0.558,-0.623,0.0,-8.324,-6.02,left_hold
427745,101,49,0.445,0.559,-0.623,0.0,-8.644,-7.406,left_hold
427750,92,45,0.442,0.56,-0.623,1.067,-9.001,-8.777,left_hold
427755,92,44,0.44,0.562,-0.624,2.064,-9.332,-10.067,left_hold
427760,88,41,0.438,0.564,-0.625,3.009,-9.565,-11.329,left_hold
427765,84,38,0.435,0.567,-0.626,3.833,-9.828,-12.557,left_hold
427770,87,37,0.431,0.569,-0.628,4.675,-10.001,-13.813,left_hold
427775,81,38,0.428,0.571,-0.629,5.508,-10.137,-15.02,left_hold
427780,73,39,0.425,0.574,-0.629,6.292,-10.222,-16.158,left_hold
427785,73,37,0.421,0.577,-0.63,6.856,-10.289,-17.125,left_hold
427790,71,38,0.416,0.581,-0.644,7.209,-10.499,-18.027,left_hold
427795,69,41,0.414,0.585,-0.644,7.528,-10.684,-18.804,left_hold
427800,67,44,0.409,0.589,-0.644,7.868,-10.738,-19.496,left_hold
427805,69,47,0.405,0.593,-0.644,8.024,-10.86,-20.037,left_hold
427810,73,43,0.402,0.597,-0.645,8.221,-10.867,-20.489,left_hold
427815,75,48,0.399,0.601,-0.644,8.293,-10.79,-20.701,left_hold
427820,76,47,0.395,0.605,-0.643,8.23,-10.629,-20.712,left_hold
427825,75,50,0.391,0.608,-0.645,8.192,-10.723,-20.763,left_hold
427830,90,49,0.389,0.612,-0.647,8.074,-10.738,-20.615,left_hold
427835,93,47,0.388,0.617,-0.648,7.911,-10.558,-20.292,left_hold
427840,86,44,0.386,0.621,-0.649,7.844,-10.434,-19.806,left_hold
427845,82,44,0.386,0.624,-0.651,7.675,-10.19,-19.075,left_hold
427850,77,43,0.385,0.626,-0.651,7.443,-9.916,-18.391,left_hold
427855,76,41,0.385,0.628,-0.651,7.205,-9.608,-17.419,left_hold
427860,74,43,0.386,0.629,-0.651,6.895,-9.144,-16.126,left_hold
427865,88,41,0.381,0.628,-0.65,6.639,-8.685,-15.216,left_hold
427870,99,43,0.381,0.629,-0.65,6.397,-8.424,-13.987,left_hold
427875,112,51,0.382,0.63,-0.652,6.2,-8.01,-12.711,left_hold
427880,129,55,0.382,0.631,-0.654,5.943,-7.628,-11.404,left_hold
427885,138,59,0.382,0.634,-0.655,5.768,-7.133,-9.767,left_hold
427890,129,56,0.381,0.637,-0.656,5.42,-6.747,-7.906,left_hold
427895,138,55,0.38,0.639,-0.658,5.114,-6.206,-5.857,left_hold
427900,163,50,0.377,0.641,-0.659,4.668,-5.865,-3.861,left_hold
427905,187,54,0.373,0.642,-0.66,2.059,-5.682,-1.65,left_hold
427910,185,49,0.369,0.642,-0.661,1.576,-5.563,0.0,left_hold
427915,172,44,0.369,0.643,-0.664,0.0,-5.483,2.184,left_hold
427920,157,45,0.378,0.646,-0.669,0.0,-5.027,5.022,left_hold
427925,159,44,0.383,0.646,-0.671,-1.008,-4.415,7.695,left_hold
427930,168,42,0.389,0.645,-0.674,-2.088,-3.608,10.123,left_hold
427935,181,47,0.395,0.645,-0.675,-3.308,-2.99,12.882,left_hold
427940,221,53,0.396,0.641,-0.679,-4.314,-2.237,14.914,left_hold
427945,238,56,0.396,0.635,-0.681,-4.955,-1.582,16.031,left_hold
427950,263,56,0.402,0.631,-0.683,-5.461,0.0,17.165,left_hold
427955,330,53,0.408,0.623,-0.685,-5.696,1.008,18.121,left_hold
427960,366,52,0.413,0.614,-0.688,-5.668,2.147,18.5,left_hold
427965,365,49,0.414,0.605,-0.689,-5.408,3.208,18.321,left_hold
427970,335,51,0.414,0.598,-0.692,-5.515,3.957,18.105,left_hold
427975,319,48,0.413,0.591,-0.696,-5.08,4.616,17.612,left_hold
427980,387,48,0.412,0.583,-0.699,-4.806,5.272,16.566,left_hold
427985,437,52,0.41,0.576,-0.705,-4.271,5.908,15.191,left_hold
427990,433,55,0.406,0.568,-0.709,-3.381,6.56,13.276,left_hold
427995,433,53,0.404,0.562,-0.71,-2.454,7.536,11.061,left_hold
428000,468,50,0.403,0.557,-0.71,-1.471,9.068,8.877,left_hold
428005,423,50,0.402,0.553,-0.704,0.0,10.861,6.946,left_hold
428010,397,50,0.4,0.548,-0.698,1.268,12.195,4.811,left_hold
428015,421,46,0.396,0.545,-0.691,2.217,12.857,3.1,left_hold
428020,396,47,0.391,0.543,-0.684,2.866,12.7,1.652,left_hold
428025,364,51,0.387,0.543,-0.676,3.001,12.125,0.0,left_hold
428030,350,52,0.382,0.542,-0.669,2.792,11.216,-1.159,left_hold
428035,359,51,0.378,0.542,-0.662,2.516,9.854,-2.23,left_hold
428040,378,50,0.373,0.542,-0.658,2.348,8.453,-3.231,left_hold
428045,463,48,0.37,0.542,-0.653,2.134,7.245,-3.977,left_hold
428050,535,47,0.372,0.542,-0.648,1.727,5.813,-4.928,left_hold
428055,485,48,0.372,0.541,-0.647,1.276,4.771,-6.268,left_hold
428060,442,47,0.37,0.543,-0.645,1.03,3.879,-7.255,left_hold
428065,426,48,0.374,0.543,-0.642,0.0,3.666,-8.106,left_hold
428070,468,54,0.381,0.545,-0.631,0.0,3.696,-8.587,left_hold
428075,444,56,0.387,0.548,-0.624,0.0,3.564,-8.674,left_hold
428080,447,61,0.391,0.548,-0.616,0.0,3.338,-9.069,left_hold
428085,422,61,0.394,0.546,-0.611,0.0,2.744,-10.4,left_hold
428090,390,62,0.394,0.547,-0.609,0.0,1.633,-11.974,left_hold
428095,350,65,0.393,0.549,-0.607,0.0,0.0,-13.562,left_hold
428100,316,66,0.396,0.552,-0.603,0.0,0.0,-15.093,left_hold
428105,301,67,0.402,0.555,-0.599,0.0,0.0,-16.683,left_hold
428110,293,63,0.409,0.555,-0.595,0.0,0.0,-18.226,left_hold
428115,288,63,0.415,0.557,-0.59,0.0,0.0,-19.659,left_hold
428120,350,65,0.419,0.558,-0.586,0.0,0.0,-21.265,left_hold
428125,409,61,0.424,0.561,-0.583,0.0,0.0,-23.039,left_hold
428130,375,66,0.427,0.564,-0.584,1.294,0.0,-25.071,left_hold
428135,349,66,0.43,0.569,-0.587,2.944,0.0,-27.623,left_hold
428140,358,59,0.431,0.575,-0.589,4.531,0.0,-30.256,left_hold
428145,357,63,0.432,0.579,-0.593,6.222,2.066,-33.177,left_hold
428150,353,55,0.431,0.582,-0.6,8.046,2.112,-36.546,left_hold
428155,324,61,0.43,0.585,-0.606,10.071,2.413,-40.3,left_hold
428160,294,53,0.428,0.588,-0.612,12.499,2.972,-44.351,left_hold
