timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
225191,21,31,0.555,0.167,-0.776,0.0,0.0,0.0,rest
225196,20,28,0.555,0.167,-0.776,0.0,0.0,0.0,rest
225201,23,36,0.555,0.168,-0.776,0.0,0.0,0.0,rest
225206,24,41,0.554,0.167,-0.776,0.0,0.0,0.0,rest
225211,23,49,0.554,0.168,-0.776,0.0,0.0,0.0,rest
225216,26,53,0.555,0.168,-0.776,0.0,0.0,0.0,rest
225221,23,53,0.555,0.167,-0.776,0.0,0.0,0.0,rest
225226,28,59,0.555,0.168,-0.776,0.0,0.0,0.0,rest
225231,29,57,0.555,0.168,-0.776,0.0,0.0,0.0,rest
225236,29,59,0.554,0.168,-0.776,0.0,0.0,0.0,rest
225241,29,59,0.554,0.168,-0.776,0.0,0.0,0.0,rest
225246,26,65,0.554,0.168,-0.776,0.0,0.0,0.0,rest
225251,28,64,0.554,0.168,-0.776,0.0,0.0,0.0,rest
225256,29,64,0.555,0.168,-0.776,0.0,0.0,0.0,rest
225261,30,67,0.555,0.168,-0.775,0.0,0.0,0.0,rest
225266,25,68,0.555,0.168,-0.775,0.0,0.0,0.0,rest
225271,29,67,0.555,0.168,-0.775,0.0,0.0,0.0,rest
225276,28,67,0.555,0.167,-0.776,0.0,0.0,0.0,rest
225281,27,67,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225286,26,63,0.555,0.167,-0.776,0.0,0.0,0.0,rest
225291,28,68,0.555,0.168,-0.776,0.0,0.0,0.0,rest
225296,26,63,0.555,0.169,-0.776,0.0,0.0,0.0,rest
225301,25,67,0.555,0.169,-0.776,0.0,0.0,0.0,rest
225306,27,67,0.554,0.168,-0.776,0.0,0.0,0.0,rest
225311,26,67,0.555,0.168,-0.776,0.0,0.0,0.0,rest
225316,25,66,0.555,0.167,-0.776,0.0,0.0,0.0,rest
225321,26,67,0.555,0.168,-0.775,0.0,0.0,0.0,rest
225326,25,70,0.555,0.168,-0.775,0.0,0.0,0.0,rest
225331,26,67,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225336,27,70,0.555,0.168,-0.775,0.0,0.0,0.0,rest
225341,30,73,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225346,28,76,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225351,29,72,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225356,30,74,0.556,0.167,-0.775,0.0,0.0,0.0,rest
225361,31,73,0.556,0.167,-0.775,0.0,0.0,0.0,rest
225366,30,75,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225371,29,74,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225376,29,68,0.556,0.167,-0.775,0.0,0.0,0.0,rest
225381,27,74,0.555,0.167,-0.774,0.0,0.0,0.0,rest
225386,27,71,0.556,0.167,-0.774,0.0,0.0,0.0,rest
225391,28,72,0.556,0.167,-0.774,0.0,0.0,0.0,rest
225396,27,72,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225401,28,74,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225406,31,73,0.555,0.167,-0.774,0.0,0.0,0.0,rest
225411,28,75,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225416,26,73,0.555,0.167,-0.774,0.0,0.0,0.0,rest
225421,28,72,0.556,0.167,-0.775,0.0,0.0,0.0,rest
225426,27,73,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225431,28,72,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225436,28,71,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225441,27,67,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225446,23,68,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225451,26,67,0.556,0.167,-0.775,0.0,0.0,0.0,rest
225456,25,68,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225461,23,64,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225466,26,60,0.555,0.169,-0.775,0.0,0.0,0.0,rest
225471,24,60,0.556,0.169,-0.775,0.0,0.0,0.0,rest
225476,24,59,0.555,0.169,-0.775,0.0,0.0,0.0,rest
225481,24,60,0.555,0.167,-0.776,0.0,0.0,0.0,rest
225486,21,61,0.555,0.166,-0.776,0.0,0.0,0.0,rest
225491,23,54,0.555,0.165,-0.775,0.0,0.0,0.0,rest
225496,24,56,0.555,0.165,-0.775,0.0,0.0,0.0,rest
225501,22,54,0.555,0.165,-0.775,0.0,0.0,0.0,rest
225506,24,49,0.555,0.166,-0.776,0.0,0.0,0.0,rest
225511,22,50,0.555,0.166,-0.775,0.0,0.0,0.0,rest
225516,20,45,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225521,20,44,0.555,0.166,-0.775,0.0,0.0,0.0,rest
225526,20,39,0.555,0.166,-0.775,0.0,0.0,0.0,rest
225531,21,39,0.555,0.166,-0.775,0.0,0.0,0.0,rest
225536,21,39,0.555,0.166,-0.775,0.0,0.0,0.0,rest
225541,21,39,0.555,0.166,-0.775,0.0,0.0,0.0,rest
225546,21,35,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225551,21,37,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225556,22,33,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225561,21,32,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225566,20,33,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225571,20,33,0.555,0.166,-0.775,0.0,0.0,0.0,rest
225576,22,30,0.555,0.166,-0.776,0.0,0.0,0.0,rest
225581,20,29,0.555,0.167,-0.776,0.0,0.0,0.0,rest
225586,21,31,0.555,0.167,-0.776,0.0,0.0,0.0,rest
225591,19,29,0.554,0.167,-0.776,0.0,0.0,0.0,rest
225596,19,30,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225601,21,29,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225606,21,30,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225611,21,25,0.555,0.167,-0.774,0.0,0.0,0.0,rest
225616,20,30,0.555,0.166,-0.775,0.0,0.0,0.0,rest
225621,18,30,0.555,0.165,-0.774,0.0,0.0,0.0,rest
225626,21,29,0.555,0.165,-0.775,0.0,0.0,0.0,rest
225631,20,28,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225636,18,29,0.555,0.168,-0.775,0.0,0.0,0.0,rest
225641,18,31,0.554,0.168,-0.776,0.0,0.0,0.0,rest
225646,20,33,0.554,0.168,-0.775,0.0,0.0,0.0,rest
225651,21,27,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225656,17,29,0.555,0.166,-0.776,0.0,0.0,0.0,rest
225661,21,30,0.555,0.166,-0.776,0.0,0.0,0.0,rest
225666,18,28,0.555,0.167,-0.776,0.0,0.0,0.0,rest
225671,19,26,0.555,0.167,-0.776,0.0,0.0,0.0,rest
225676,19,25,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225681,18,28,0.555,0.167,-0.775,0.0,0.0,0.0,rest
225686,21,26,0.555,0.166,-0.775,0.0,0.0,0.0,rest
225691,18,25,0.555,0.166,-0.775,0.0,0.0,0.0,rest
225696,19,27,0.555,0.166,-0.775,0.0,0.0,0.0,rest
225701,23,25,0.554,0.166,-0.775,0.0,0.0,0.0,rest
225706,18,26,0.554,0.167,-0.775,0.0,0.0,0.0,rest
225711,20,26,0.554,0.167,-0.775,0.0,0.0,0.0,rest
