timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
705655,854,239,0.241,-0.341,-0.864,3.393,-1.97,-7.286,both_flex
705660,854,274,0.237,-0.336,-0.868,4.389,-2.574,-7.705,both_flex
705665,854,304,0.232,-0.328,-0.869,5.106,-2.92,-6.814,both_flex
705670,855,279,0.228,-0.322,-0.87,5.568,-3.099,-5.165,both_flex
705675,856,253,0.226,-0.318,-0.871,5.9,-2.937,-3.151,both_flex
705680,854,272,0.227,-0.316,-0.874,6.057,-2.433,-1.353,both_flex
705685,853,301,0.23,-0.318,-0.878,5.926,-1.999,-1.199,both_flex
705690,856,311,0.236,-0.317,-0.886,5.568,-1.717,-2.5,both_flex
705695,855,300,0.238,-0.314,-0.897,5.379,-1.486,-4.493,both_flex
705700,855,280,0.242,-0.304,-0.902,5.162,-1.165,-6.34,both_flex
705705,856,274,0.244,-0.292,-0.906,4.03,0.0,-7.914,both_flex
705710,855,282,0.246,-0.284,-0.915,3.471,0.0,-9.375,both_flex
705715,856,293,0.259,-0.271,-0.918,3.768,0.0,-7.175,both_flex
705720,858,270,0.266,-0.268,-0.921,3.434,0.0,-3.366,both_flex
705725,858,290,0.272,-0.27,-0.926,2.946,0.0,0.0,both_flex
705730,856,295,0.273,-0.277,-0.932,3.113,0.0,3.024,both_flex
705735,856,280,0.274,-0.284,-0.93,3.722,0.0,5.467,both_flex
705740,856,253,0.274,-0.293,-0.927,4.149,0.0,7.255,both_flex
705745,858,233,0.272,-0.303,-0.919,4.122,0.0,8.636,both_flex
705750,856,223,0.273,-0.312,-0.91,3.686,0.0,8.675,both_flex
705755,856,220,0.267,-0.324,-0.899,3.302,0.0,8.499,both_flex
705760,856,203,0.267,-0.332,-0.891,3.326,0.0,7.303,both_flex
705765,856,188,0.264,-0.332,-0.877,0.0,0.0,6.586,both_flex
705770,857,254,0.257,-0.329,-0.865,0.0,0.0,6.627,both_flex
705775,855,309,0.248,-0.33,-0.856,0.0,0.0,6.731,both_flex
705780,856,308,0.232,-0.335,-0.85,0.0,0.0,6.503,both_flex
705785,858,311,0.215,-0.338,-0.849,0.0,0.0,5.781,both_flex
705790,857,284,0.202,-0.337,-0.845,0.0,0.0,5.331,both_flex
705795,857,278,0.19,-0.338,-0.849,0.0,-1.084,4.96,both_flex
705800,855,266,0.203,-0.34,-0.837,0.0,-1.483,5.028,both_flex
705805,851,247,0.209,-0.345,-0.832,0.0,-1.624,4.635,both_flex
