timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1548189,411,27,0.731,0.098,-0.593,2.198,-7.145,-12.976,right_then_left
1548194,405,31,0.732,0.105,-0.598,3.606,-7.346,-13.536,right_then_left
1548199,464,30,0.732,0.111,-0.601,5.281,-7.573,-13.902,right_then_left
1548204,481,31,0.731,0.118,-0.604,6.832,-7.731,-14.007,right_then_left
1548209,508,32,0.728,0.124,-0.608,8.179,-7.879,-13.93,right_then_left
1548214,483,31,0.726,0.131,-0.61,9.239,-8.084,-13.451,right_then_left
1548219,502,29,0.727,0.136,-0.612,10.121,-8.307,-12.66,right_then_left
1548224,499,33,0.728,0.144,-0.613,10.595,-8.511,-11.435,right_then_left
1548229,472,31,0.728,0.15,-0.615,10.474,-8.699,-9.803,right_then_left
1548234,466,32,0.725,0.156,-0.618,10.066,-8.84,-7.929,right_then_left
1548239,460,33,0.723,0.158,-0.623,9.538,-8.871,-5.928,right_then_left
1548244,473,36,0.721,0.158,-0.629,8.914,-8.781,-3.839,right_then_left
1548249,463,34,0.72,0.156,-0.636,8.391,-8.466,-1.774,right_then_left
1548254,477,33,0.718,0.152,-0.642,8.106,-7.812,0.0,right_then_left
1548259,608,33,0.718,0.148,-0.645,7.604,-7.101,1.89,right_then_left
1548264,773,31,0.718,0.144,-0.649,7.078,-6.325,3.612,right_then_left
1548269,754,31,0.717,0.14,-0.653,6.531,-5.456,5.245,right_then_left
1548274,716,34,0.716,0.136,-0.655,6.083,-4.592,6.69,right_then_left
1548279,697,37,0.716,0.131,-0.657,5.53,-3.671,8.063,right_then_left
1548284,697,35,0.715,0.126,-0.658,4.715,-2.819,9.313,right_then_left
1548289,660,37,0.717,0.121,-0.656,3.754,-2.044,10.363,right_then_left
1548294,654,35,0.719,0.116,-0.655,2.657,-1.379,11.261,right_then_left
1548299,618,33,0.719,0.111,-0.654,1.507,0.0,11.909,right_then_left
1548304,632,32,0.721,0.106,-0.653,0.0,0.0,12.21,right_then_left
1548309,591,32,0.722,0.102,-0.651,0.0,0.0,12.19,right_then_left
1548314,602,32,0.723,0.098,-0.649,0.0,0.0,11.928,right_then_left
1548319,630,32,0.725,0.094,-0.647,0.0,0.0,11.404,right_then_left
1548324,636,32,0.726,0.091,-0.646,2.092,0.0,10.699,right_then_left
1548329,575,33,0.727,0.091,-0.645,2.0,0.0,9.961,right_then_left
1548334,627,34,0.728,0.092,-0.642,1.911,0.0,9.304,right_then_left
1548339,578,35,0.729,0.095,-0.64,1.858,0.0,8.792,right_then_left
1548344,604,33,0.73,0.098,-0.636,1.619,0.0,8.535,right_then_left
1548349,572,30,0.732,0.102,-0.635,1.206,0.0,8.443,right_then_left
1548354,585,34,0.732,0.104,-0.636,0.0,0.0,8.488,right_then_left
1548359,541,36,0.731,0.106,-0.639,0.0,0.0,8.629,right_then_left
1548364,526,33,0.731,0.106,-0.643,0.0,0.0,8.837,right_then_left
1548369,479,34,0.73,0.106,-0.646,0.0,0.0,9.036,right_then_left
1548374,442,31,0.73,0.106,-0.648,0.0,0.0,9.279,right_then_left
1548379,413,32,0.73,0.104,-0.651,0.0,0.0,9.442,right_then_left
1548384,379,31,0.731,0.104,-0.651,0.0,0.0,9.586,right_then_left
1548389,343,34,0.732,0.103,-0.65,0.0,0.0,9.578,right_then_left
1548394,319,34,0.734,0.104,-0.648,0.0,0.0,9.512,right_then_left
1548399,298,34,0.735,0.121,-0.645,0.0,0.0,9.555,right_then_left
1548404,269,36,0.736,0.122,-0.64,0.0,0.0,9.929,right_then_left
1548409,297,32,0.736,0.122,-0.638,0.0,0.0,10.258,right_then_left
1548414,370,31,0.733,0.121,-0.636,0.0,0.0,10.648,right_then_left
1548419,394,34,0.736,0.118,-0.636,0.0,0.0,11.168,right_then_left
1548424,372,31,0.736,0.11,-0.636,0.0,0.0,11.264,right_then_left
1548429,357,32,0.735,0.102,-0.637,0.0,0.0,11.047,right_then_left
1548434,353,31,0.735,0.096,-0.639,0.0,0.0,10.763,right_then_left
1548439,332,32,0.73,0.089,-0.641,0.0,0.0,10.151,right_then_left
1548444,340,31,0.728,0.083,-0.645,0.0,0.0,9.278,right_then_left
1548449,318,31,0.728,0.077,-0.648,0.0,0.0,8.265,right_then_left
1548454,302,28,0.728,0.073,-0.651,0.0,0.0,7.24,right_then_left
1548459,278,31,0.728,0.069,-0.652,0.0,0.0,6.245,right_then_left
1548464,265,31,0.729,0.067,-0.651,0.0,0.0,5.286,right_then_left
1548469,287,29,0.729,0.067,-0.647,0.0,0.0,4.5,right_then_left
1548474,297,31,0.729,0.068,-0.642,0.0,0.0,3.842,right_then_left
1548479,313,31,0.731,0.069,-0.638,0.0,0.0,3.381,right_then_left
1548484,351,31,0.734,0.071,-0.632,0.0,0.0,3.152,right_then_left
