timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1516937,20,855,0.655,0.0,-0.725,2.292,-5.138,-5.618,left_then_right
1516942,21,855,0.656,0.0,-0.725,3.377,-4.521,-7.027,left_then_right
1516947,20,855,0.656,0.0,-0.728,4.568,-3.912,-8.477,left_then_right
1516952,20,855,0.655,0.0,-0.731,5.943,-3.182,-10.097,left_then_right
1516957,20,856,0.657,0.0,-0.727,7.07,-2.733,-11.271,left_then_right
1516962,18,853,0.658,0.0,-0.726,7.843,-2.279,-12.212,left_then_right
1516967,21,857,0.658,0.0,-0.725,9.245,-1.787,-13.317,left_then_right
1516972,22,853,0.658,0.0,-0.722,10.555,-1.48,-14.155,left_then_right
1516977,21,856,0.66,0.0,-0.719,11.279,-1.521,-14.573,left_then_right
1516982,20,857,0.66,0.0,-0.715,11.303,-1.733,-14.656,left_then_right
1516987,20,855,0.658,0.0,-0.715,11.131,-1.945,-14.711,left_then_right
1516992,21,855,0.655,0.0,-0.718,11.224,-2.056,-14.962,left_then_right
1516997,21,857,0.655,0.0,-0.723,11.725,-1.969,-15.334,left_then_right
1517002,22,855,0.652,0.0,-0.727,12.577,-1.724,-15.972,left_then_right
1517007,23,855,0.653,0.0,-0.728,13.126,-1.484,-16.222,left_then_right
1517012,21,855,0.653,0.0,-0.73,13.172,-1.222,-16.115,left_then_right
1517017,21,856,0.652,0.0,-0.731,12.683,0.0,-15.912,left_then_right
1517022,21,852,0.651,0.0,-0.732,11.951,0.0,-15.607,left_then_right
1517027,21,856,0.65,0.0,-0.739,11.617,0.0,-15.406,left_then_right
1517032,22,855,0.649,0.0,-0.74,11.08,0.0,-15.228,left_then_right
1517037,20,855,0.649,0.0,-0.745,10.397,0.0,-15.064,left_then_right
1517042,20,857,0.648,0.0,-0.747,10.099,1.285,-15.138,left_then_right
1517047,19,853,0.649,0.0,-0.746,9.609,2.937,-14.976,left_then_right
1517052,20,857,0.648,0.012,-0.739,9.456,4.449,-14.372,left_then_right
1517057,21,856,0.65,0.029,-0.729,8.985,5.671,-13.135,left_then_right
