timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
760954,310,511,0.633,0.215,-0.745,0.0,0.0,13.595,both_flex
760959,348,554,0.631,0.216,-0.74,0.0,0.0,12.989,both_flex
760964,402,541,0.627,0.217,-0.733,0.0,0.0,12.951,both_flex
760969,408,517,0.622,0.218,-0.726,0.0,0.0,13.152,both_flex
760974,441,505,0.617,0.216,-0.722,0.0,0.0,13.363,both_flex
760979,456,498,0.613,0.213,-0.72,0.0,0.0,13.397,both_flex
760984,442,569,0.608,0.209,-0.72,0.0,0.0,13.008,both_flex
760989,413,608,0.605,0.206,-0.722,0.0,0.0,12.287,both_flex
760994,404,634,0.603,0.203,-0.725,0.0,0.0,11.434,both_flex
760999,401,616,0.601,0.201,-0.727,0.0,0.0,10.633,both_flex
761004,401,594,0.599,0.2,-0.728,0.0,0.0,9.954,both_flex
761009,391,571,0.597,0.199,-0.727,0.0,0.0,9.406,both_flex
761014,379,545,0.595,0.198,-0.725,0.0,0.0,8.865,both_flex
761019,364,495,0.593,0.196,-0.723,0.0,0.0,8.221,both_flex
761024,352,512,0.592,0.194,-0.721,0.0,0.0,7.319,both_flex
761029,319,560,0.592,0.193,-0.718,0.0,0.0,6.508,both_flex
761034,288,578,0.593,0.193,-0.716,0.0,0.0,5.903,both_flex
761039,268,545,0.594,0.194,-0.712,0.0,0.0,5.48,both_flex
761044,244,496,0.596,0.196,-0.708,0.0,0.0,5.125,both_flex
761049,220,466,0.599,0.199,-0.705,0.0,0.0,4.804,both_flex
761054,198,433,0.604,0.202,-0.702,0.0,0.0,4.454,both_flex
761059,177,634,0.61,0.204,-0.7,0.0,0.0,4.088,both_flex
761064,163,820,0.616,0.208,-0.7,0.0,0.0,3.858,both_flex
761069,148,816,0.622,0.21,-0.699,0.0,0.0,3.504,both_flex
761074,136,772,0.628,0.211,-0.699,0.0,0.0,3.109,both_flex
761079,122,702,0.634,0.213,-0.698,0.0,0.0,2.736,both_flex
761084,150,684,0.638,0.213,-0.697,0.0,0.0,2.399,both_flex
761089,176,626,0.64,0.213,-0.695,0.0,0.0,2.069,both_flex
761094,175,599,0.64,0.213,-0.694,0.0,0.0,1.821,both_flex
761099,185,547,0.641,0.212,-0.694,0.0,0.0,1.518,both_flex
761104,193,499,0.641,0.211,-0.696,0.0,0.0,1.067,both_flex
761109,187,475,0.641,0.211,-0.699,0.0,0.0,0.0,both_flex
