timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
429629,22,23,0.064,0.071,-0.961,3.56,0.0,0.0,left_double
429634,21,24,0.065,0.07,-0.961,3.713,0.0,0.0,left_double
429639,20,24,0.066,0.068,-0.963,4.099,0.0,0.0,left_double
429644,19,24,0.067,0.069,-0.962,4.287,0.0,0.0,left_double
429649,19,26,0.069,0.071,-0.96,4.033,0.0,0.0,left_double
429654,20,23,0.07,0.071,-0.962,3.532,0.0,0.0,left_double
429659,20,24,0.071,0.07,-0.964,3.285,0.0,0.0,left_double
429664,21,24,0.072,0.068,-0.965,3.487,0.0,0.0,left_double
429669,19,26,0.073,0.069,-0.964,3.447,0.0,0.0,left_double
429674,21,26,0.075,0.072,-0.964,3.201,0.0,0.0,left_double
429679,18,24,0.076,0.072,-0.964,3.161,0.0,0.0,left_double
429684,19,26,0.077,0.072,-0.964,3.278,0.0,0.0,left_double
429689,18,24,0.078,0.073,-0.964,3.338,0.0,0.0,left_double
429694,20,28,0.079,0.073,-0.965,3.332,0.0,0.0,left_double
429699,21,25,0.08,0.074,-0.964,3.226,0.0,0.0,left_double
429704,20,25,0.08,0.075,-0.964,3.158,0.0,0.0,left_double
429709,21,28,0.081,0.077,-0.965,2.813,0.0,0.0,left_double
429714,20,24,0.079,0.076,-0.967,2.66,0.0,0.0,left_double
429719,21,24,0.079,0.076,-0.967,2.492,0.0,0.0,left_double
429724,22,27,0.078,0.076,-0.967,2.311,0.0,0.0,left_double
429729,21,26,0.078,0.076,-0.968,2.143,0.0,0.0,left_double
429734,19,24,0.078,0.076,-0.968,1.953,0.0,0.0,left_double
429739,19,27,0.077,0.076,-0.968,1.802,0.0,0.0,left_double
429744,19,26,0.077,0.076,-0.968,1.712,0.0,0.0,left_double
429749,18,24,0.075,0.076,-0.966,1.641,0.0,0.0,left_double
429754,18,24,0.075,0.077,-0.965,1.503,0.0,0.0,left_double
429759,19,23,0.074,0.076,-0.966,1.44,0.0,0.0,left_double
429764,21,24,0.073,0.077,-0.965,1.402,0.0,0.0,left_double
429769,19,24,0.073,0.077,-0.963,1.292,0.0,0.0,left_double
429774,21,25,0.071,0.077,-0.962,1.179,0.0,0.0,left_double
429779,22,24,0.071,0.076,-0.962,1.063,0.0,0.0,left_double
429784,18,26,0.07,0.075,-0.962,1.019,0.0,0.0,left_double
429789,20,26,0.069,0.075,-0.961,0.0,0.0,0.0,left_double
429794,21,23,0.069,0.074,-0.961,0.0,0.0,0.0,left_double
429799,21,26,0.068,0.073,-0.96,0.0,0.0,0.0,left_double
429804,24,24,0.067,0.072,-0.96,0.0,0.0,0.0,left_double
429809,30,25,0.066,0.071,-0.959,0.0,0.0,0.0,left_double
429814,30,26,0.066,0.07,-0.958,0.0,0.0,0.0,left_double
429819,43,26,0.067,0.069,-0.958,0.0,0.0,0.0,left_double
429824,53,27,0.067,0.069,-0.957,0.0,0.0,0.0,left_double
429829,58,25,0.067,0.068,-0.954,0.0,0.0,0.0,left_double
429834,64,23,0.068,0.069,-0.95,0.0,0.0,0.0,left_double
429839,88,25,0.07,0.071,-0.946,0.0,0.0,0.0,left_double
429844,102,26,0.071,0.072,-0.943,0.0,0.0,0.0,left_double
429849,114,23,0.072,0.072,-0.941,0.0,0.0,0.0,left_double
