timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
351020,29,52,0.829,0.0,-0.527,0.0,0.0,0.0,left_hard
351025,30,56,0.828,0.0,-0.527,0.0,0.0,0.0,left_hard
351030,29,57,0.828,0.0,-0.526,0.0,0.0,0.0,left_hard
351035,29,55,0.828,0.0,-0.527,0.0,0.0,0.0,left_hard
351040,29,56,0.827,0.0,-0.525,0.0,0.0,0.0,left_hard
351045,26,54,0.827,0.0,-0.524,0.0,0.0,0.0,left_hard
351050,28,50,0.828,0.0,-0.524,0.0,0.0,1.008,left_hard
351055,28,58,0.828,0.0,-0.524,0.0,0.0,1.929,left_hard
351060,31,56,0.829,0.0,-0.525,0.0,0.0,2.554,left_hard
351065,29,59,0.829,0.0,-0.526,0.0,0.0,3.037,left_hard
351070,29,58,0.83,0.0,-0.526,0.0,0.0,3.303,left_hard
351075,28,56,0.83,0.0,-0.526,0.0,0.0,3.486,left_hard
351080,28,54,0.83,0.0,-0.526,0.0,0.0,3.53,left_hard
351085,32,58,0.829,0.0,-0.526,0.0,0.0,3.526,left_hard
351090,28,61,0.829,0.0,-0.525,0.0,0.0,3.741,left_hard
351095,27,61,0.828,0.0,-0.525,0.0,0.0,4.006,left_hard
351100,31,64,0.828,0.0,-0.525,0.0,0.0,4.332,left_hard
351105,31,68,0.828,0.0,-0.525,0.0,0.0,4.61,left_hard
351110,29,59,0.828,0.0,-0.525,0.0,0.0,4.905,left_hard
351115,32,62,0.828,0.0,-0.525,0.0,0.0,5.174,left_hard
351120,27,64,0.828,0.0,-0.524,0.0,0.0,5.401,left_hard
351125,34,65,0.828,0.0,-0.524,0.0,0.0,5.442,left_hard
351130,31,62,0.828,0.0,-0.524,0.0,0.0,5.326,left_hard
351135,30,60,0.828,0.0,-0.525,0.0,0.0,5.292,left_hard
351140,31,59,0.828,0.0,-0.525,0.0,0.0,5.329,left_hard
351145,26,57,0.828,0.0,-0.526,0.0,0.0,5.445,left_hard
351150,29,55,0.828,0.0,-0.526,0.0,0.0,5.615,left_hard
351155,25,54,0.828,0.0,-0.526,0.0,0.0,5.798,left_hard
351160,27,53,0.828,0.0,-0.526,0.0,0.0,5.934,left_hard
351165,31,57,0.828,0.0,-0.527,0.0,0.0,6.037,left_hard
351170,32,55,0.829,0.0,-0.526,0.0,0.0,6.203,left_hard
351175,31,57,0.829,0.0,-0.525,0.0,0.0,6.433,left_hard
351180,36,56,0.83,0.0,-0.525,0.0,0.0,6.702,left_hard
351185,36,54,0.83,0.0,-0.525,0.0,0.0,6.957,left_hard
351190,32,59,0.83,0.0,-0.527,0.0,0.0,6.903,left_hard
351195,34,57,0.831,0.0,-0.526,0.0,0.0,6.873,left_hard
351200,33,56,0.833,0.0,-0.526,0.0,0.0,7.249,left_hard
351205,31,55,0.834,0.0,-0.523,0.0,0.0,7.396,left_hard
351210,32,51,0.837,0.0,-0.527,0.0,0.0,7.079,left_hard
351215,28,53,0.839,0.0,-0.519,0.0,0.0,7.725,left_hard
351220,33,56,0.842,0.0,-0.515,-1.05,0.0,8.873,left_hard
351225,31,57,0.842,0.0,-0.516,-1.655,0.0,9.841,left_hard
351230,27,55,0.841,0.0,-0.514,-1.784,0.0,10.466,left_hard
351235,27,53,0.841,0.0,-0.511,-1.956,0.0,10.932,left_hard
351240,28,51,0.843,0.0,-0.51,-2.326,0.0,11.258,left_hard
351245,26,54,0.844,0.0,-0.511,-2.845,0.0,11.587,left_hard
351250,29,55,0.846,0.0,-0.513,-3.201,0.0,11.625,left_hard
351255,27,50,0.846,0.0,-0.515,-3.648,0.0,11.339,left_hard
351260,25,52,0.846,0.0,-0.519,-4.571,0.0,11.221,left_hard
351265,26,50,0.844,0.0,-0.522,-6.014,0.0,11.076,left_hard
351270,29,48,0.84,0.0,-0.523,-7.316,0.0,10.713,left_hard
351275,26,48,0.839,0.0,-0.523,-8.832,0.0,10.292,left_hard
351280,23,47,0.837,0.0,-0.523,-10.511,0.0,9.847,left_hard
351285,26,45,0.838,0.0,-0.524,-11.98,0.0,9.236,left_hard
351290,23,46,0.837,-0.014,-0.525,-12.978,0.0,8.17,left_hard
351295,25,44,0.836,-0.025,-0.526,-13.504,0.0,6.954,left_hard
351300,21,43,0.837,-0.032,-0.527,-13.782,0.0,6.002,left_hard
351305,26,43,0.836,-0.039,-0.528,-13.942,0.0,5.198,left_hard
351310,24,43,0.834,-0.046,-0.529,-13.874,0.0,4.389,left_hard
351315,24,43,0.832,-0.052,-0.529,-13.519,0.0,3.552,left_hard
351320,22,41,0.828,-0.057,-0.529,-12.93,0.0,2.689,left_hard
351325,24,42,0.825,-0.061,-0.529,-12.269,0.0,1.879,left_hard
351330,20,43,0.823,-0.063,-0.529,-11.46,0.0,1.024,left_hard
351335,21,41,0.821,-0.062,-0.531,-10.858,1.042,0.0,left_hard
351340,22,44,0.82,-0.061,-0.533,-10.328,1.95,0.0,left_hard
351345,22,39,0.821,-0.059,-0.534,-9.769,2.724,0.0,left_hard
351350,26,42,0.82,-0.057,-0.536,-9.361,3.413,0.0,left_hard
351355,22,43,0.819,-0.055,-0.536,-9.069,3.81,0.0,left_hard
351360,24,43,0.82,-0.053,-0.536,-8.796,4.008,0.0,left_hard
351365,22,43,0.822,-0.053,-0.536,-8.488,4.132,0.0,left_hard
351370,22,44,0.822,-0.052,-0.536,-7.99,4.039,0.0,left_hard
351375,23,50,0.824,-0.052,-0.535,-7.426,3.899,0.0,left_hard
351380,25,47,0.828,-0.05,-0.534,-6.921,3.692,0.0,left_hard
351385,24,51,0.832,-0.05,-0.532,-6.418,3.492,0.0,left_hard
351390,25,51,0.835,-0.049,-0.53,-5.883,3.258,0.0,left_hard
351395,27,51,0.838,-0.049,-0.526,-5.329,3.018,0.0,left_hard
351400,25,52,0.839,-0.048,-0.524,-4.95,2.807,0.0,left_hard
351405,23,52,0.841,-0.047,-0.524,-4.675,2.722,0.0,left_hard
351410,23,53,0.843,-0.047,-0.524,-4.282,2.706,0.0,left_hard
351415,26,52,0.844,-0.046,-0.525,-3.642,2.827,0.0,left_hard
351420,27,54,0.844,-0.048,-0.527,-3.533,3.092,0.0,left_hard
351425,27,57,0.845,-0.047,-0.509,-2.663,3.183,0.0,left_hard
351430,29,59,0.848,-0.042,-0.51,-3.856,3.692,0.0,left_hard
351435,30,66,0.844,-0.044,-0.513,-3.838,3.795,0.0,left_hard
351440,30,60,0.843,-0.048,-0.515,-2.193,3.852,0.0,left_hard
351445,35,63,0.843,-0.048,-0.513,0.0,3.877,0.0,left_hard
351450,31,61,0.841,-0.046,-0.513,0.0,3.983,0.0,left_hard
351455,30,57,0.84,-0.042,-0.514,0.0,4.278,0.0,left_hard
351460,28,60,0.84,-0.034,-0.514,-1.621,4.823,1.84,left_hard
351465,28,61,0.837,-0.029,-0.515,-3.485,5.916,4.13,left_hard
351470,31,57,0.828,-0.029,-0.512,-4.721,6.432,6.306,left_hard
351475,28,56,0.823,-0.03,-0.512,-7.414,6.66,8.262,left_hard
351480,27,56,0.816,-0.046,-0.527,-9.305,8.532,8.212,left_hard
351485,29,55,0.807,-0.052,-0.548,-7.105,11.238,7.016,left_hard
351490,26,53,0.791,-0.049,-0.554,-5.353,13.888,5.116,left_hard
351495,26,54,0.775,-0.042,-0.555,-4.198,15.808,3.553,left_hard
351500,28,49,0.766,-0.034,-0.555,-4.442,17.12,2.908,left_hard
351505,27,52,0.752,-0.038,-0.573,0.0,19.097,0.0,left_hard
351510,30,56,0.737,-0.028,-0.563,5.905,20.703,-3.226,left_hard
351515,29,54,0.723,-0.027,-0.527,7.33,19.664,-6.14,left_hard
351520,27,55,0.739,-0.038,-0.501,9.088,17.312,-9.628,left_hard
351525,30,58,0.779,-0.043,-0.486,11.702,15.117,-12.9,left_hard
351530,29,54,0.819,-0.041,-0.471,13.087,12.354,-15.77,left_hard
351535,27,55,0.865,-0.03,-0.465,13.297,9.796,-17.422,left_hard
351540,29,56,0.905,-0.018,-0.464,12.978,7.882,-16.483,left_hard
351545,30,57,0.928,-0.011,-0.461,12.278,6.037,-14.236,left_hard
351550,29,54,0.933,0.0,-0.47,12.551,5.271,-11.604,left_hard
351555,30,58,0.925,0.0,-0.474,12.33,4.915,-8.615,left_hard
351560,29,55,0.913,0.0,-0.476,11.657,4.712,-4.834,left_hard
351565,26,53,0.898,0.0,-0.48,10.737,4.415,-1.239,left_hard
351570,29,52,0.882,0.0,-0.485,10.952,3.81,0.0,left_hard
351575,27,49,0.872,0.0,-0.491,11.847,3.294,0.0,left_hard
351580,27,48,0.866,0.0,-0.495,12.559,2.756,0.0,left_hard
351585,27,46,0.863,0.0,-0.495,12.463,2.005,1.042,left_hard
351590,25,42,0.864,0.0,-0.493,11.841,1.017,2.235,left_hard
351595,28,41,0.865,0.0,-0.493,11.58,0.0,3.488,left_hard
351600,23,40,0.869,0.0,-0.494,11.5,-1.126,5.245,left_hard
351605,24,39,0.872,0.0,-0.496,10.986,-1.948,7.303,left_hard
351610,25,37,0.872,0.0,-0.502,10.784,-2.328,8.678,left_hard
351615,23,39,0.867,0.0,-0.499,11.221,-2.855,9.325,left_hard
351620,24,35,0.86,0.0,-0.499,11.647,-3.016,9.181,left_hard
351625,22,33,0.853,0.0,-0.501,11.82,-2.713,8.6,left_hard
351630,23,37,0.845,0.0,-0.498,11.611,-2.295,7.71,left_hard
351635,24,35,0.84,0.0,-0.494,11.268,-2.028,6.861,left_hard
351640,24,36,0.84,0.0,-0.492,10.63,-1.785,6.441,left_hard
351645,24,36,0.842,0.0,-0.491,9.925,-1.503,6.39,left_hard
351650,23,34,0.841,0.0,-0.489,9.146,-1.432,6.27,left_hard
351655,21,33,0.84,0.0,-0.487,8.015,-2.1,6.408,left_hard
351660,22,30,0.843,0.0,-0.492,7.616,-2.47,6.462,left_hard
351665,23,31,0.841,0.0,-0.49,8.021,-2.887,6.535,left_hard
351670,20,33,0.84,0.0,-0.49,7.579,-3.465,6.86,left_hard
351675,22,34,0.837,0.0,-0.494,6.989,-3.52,6.641,left_hard
351680,20,31,0.837,-0.01,-0.493,6.36,-3.744,6.575,left_hard
351685,21,32,0.841,-0.021,-0.497,6.613,-3.622,6.282,left_hard
351690,22,31,0.844,-0.031,-0.498,7.147,-3.045,6.091,left_hard
351695,21,29,0.849,-0.04,-0.495,7.482,-2.671,5.864,left_hard
351700,22,32,0.854,-0.05,-0.495,8.037,-1.905,5.412,left_hard
351705,21,35,0.86,-0.054,-0.49,9.047,-1.131,5.065,left_hard
351710,22,33,0.861,-0.057,-0.485,9.297,0.0,5.029,left_hard
351715,22,29,0.86,-0.062,-0.485,10.516,0.0,2.392,left_hard
351720,22,30,0.854,-0.063,-0.484,11.59,0.0,1.475,left_hard
351725,19,31,0.846,-0.061,-0.483,12.585,0.0,0.0,left_hard
351730,22,31,0.838,-0.055,-0.481,13.284,0.0,-1.042,left_hard
351735,22,29,0.835,-0.047,-0.486,14.008,0.0,-2.067,left_hard
351740,23,29,0.834,-0.037,-0.487,13.562,0.0,-2.693,left_hard
351745,21,31,0.835,-0.028,-0.489,12.287,0.0,-2.807,left_hard
351750,21,30,0.839,-0.024,-0.492,11.065,0.0,-2.52,left_hard
351755,20,28,0.847,-0.023,-0.493,9.871,0.0,-2.562,left_hard
351760,25,29,0.85,-0.026,-0.493,8.628,0.0,-2.775,left_hard
351765,21,29,0.855,-0.029,-0.49,7.189,0.0,-2.804,left_hard
351770,22,29,0.859,-0.034,-0.49,6.007,0.0,-2.845,left_hard
351775,23,30,0.859,-0.036,-0.491,5.236,0.0,-3.05,left_hard
351780,18,25,0.857,-0.038,-0.49,4.314,0.0,-3.423,left_hard
351785,20,30,0.855,-0.04,-0.489,3.838,0.0,-3.651,left_hard
351790,21,28,0.853,-0.04,-0.492,2.806,0.0,-3.322,left_hard
351795,19,30,0.852,-0.046,-0.49,2.923,0.0,-3.57,left_hard
351800,22,28,0.852,-0.052,-0.492,3.32,0.0,-3.898,left_hard
351805,19,29,0.852,-0.057,-0.5,3.946,0.0,-4.53,left_hard
351810,19,30,0.853,-0.063,-0.504,4.548,0.0,-5.347,left_hard
351815,22,31,0.855,-0.068,-0.504,5.556,0.0,-6.302,left_hard
351820,24,43,0.855,-0.067,-0.503,6.603,0.0,-6.755,left_hard
351825,23,37,0.856,-0.067,-0.5,7.566,0.0,-6.81,left_hard
351830,27,47,0.859,-0.06,-0.499,8.448,0.0,-6.236,left_hard
351835,27,46,0.862,-0.054,-0.5,8.148,0.0,-5.32,left_hard
351840,28,44,0.862,-0.052,-0.497,7.867,0.0,-4.446,left_hard
351845,28,50,0.865,-0.049,-0.496,7.352,0.0,-3.182,left_hard
351850,28,51,0.866,-0.046,-0.495,6.982,0.0,-1.792,left_hard
351855,26,53,0.865,-0.043,-0.492,6.455,0.0,0.0,left_hard
351860,32,50,0.864,-0.042,-0.493,5.848,0.0,1.075,left_hard
351865,26,47,0.86,-0.041,-0.493,5.281,0.0,1.904,left_hard
351870,29,51,0.857,-0.042,-0.492,4.681,0.0,2.532,left_hard
351875,26,48,0.854,-0.046,-0.493,4.741,0.0,2.657,left_hard
351880,28,45,0.853,-0.05,-0.493,4.844,0.0,2.128,left_hard
351885,21,48,0.854,-0.052,-0.493,5.128,0.0,1.436,left_hard
351890,26,49,0.856,-0.051,-0.493,5.52,0.0,0.0,left_hard
351895,26,49,0.857,-0.049,-0.491,5.48,0.0,0.0,left_hard
351900,24,47,0.858,-0.048,-0.491,5.36,0.0,0.0,left_hard
351905,27,43,0.858,-0.046,-0.49,5.027,0.0,0.0,left_hard
351910,25,43,0.857,-0.046,-0.491,4.668,0.0,0.0,left_hard
351915,25,46,0.855,-0.048,-0.492,4.561,0.0,0.0,left_hard
351920,25,48,0.853,-0.05,-0.494,4.551,0.0,0.0,left_hard
351925,20,48,0.852,-0.05,-0.494,4.66,0.0,0.0,left_hard
351930,25,48,0.852,-0.049,-0.494,4.664,0.0,0.0,left_hard
351935,24,47,0.852,-0.047,-0.491,4.549,0.0,0.0,left_hard
351940,28,54,0.853,-0.043,-0.487,3.642,0.0,0.0,left_hard
351945,26,53,0.855,-0.043,-0.488,2.592,0.0,1.201,left_hard
351950,27,47,0.856,-0.042,-0.486,1.953,0.0,2.334,left_hard
351955,27,46,0.857,-0.044,-0.484,0.0,0.0,3.238,left_hard
351960,22,45,0.857,-0.046,-0.487,0.0,0.0,3.849,left_hard
351965,24,44,0.856,-0.048,-0.488,0.0,0.0,4.219,left_hard
351970,24,44,0.853,-0.05,-0.488,0.0,0.0,4.267,left_hard
351975,23,42,0.849,-0.053,-0.491,0.0,0.0,4.108,left_hard
351980,24,39,0.846,-0.055,-0.492,0.0,0.0,3.716,left_hard
351985,22,39,0.844,-0.053,-0.491,0.0,0.0,3.32,left_hard
351990,22,35,0.844,-0.052,-0.492,0.0,0.0,2.695,left_hard
351995,20,39,0.844,-0.051,-0.496,0.0,0.0,1.456,left_hard
352000,23,44,0.843,-0.049,-0.493,0.0,0.0,0.0,left_hard
352005,24,47,0.846,-0.047,-0.493,0.0,0.0,0.0,left_hard
352010,23,47,0.847,-0.046,-0.491,0.0,0.0,0.0,left_hard
352015,24,48,0.85,-0.044,-0.489,-1.1,0.0,0.0,left_hard
