timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
165205,20,854,0.458,0.373,-0.753,0.0,0.0,0.0,right_hold
165210,18,856,0.457,0.375,-0.753,0.0,0.0,0.0,right_hold
165215,20,855,0.457,0.376,-0.754,0.0,0.0,0.0,right_hold
165220,22,851,0.457,0.377,-0.755,0.0,0.0,0.0,right_hold
165225,18,856,0.458,0.377,-0.756,0.0,0.0,0.0,right_hold
165230,19,854,0.459,0.376,-0.758,0.0,0.0,1.016,right_hold
165235,20,776,0.461,0.375,-0.759,0.0,0.0,1.953,right_hold
165240,22,723,0.462,0.373,-0.759,0.0,0.0,2.726,right_hold
165245,21,660,0.463,0.371,-0.76,0.0,0.0,3.357,right_hold
165250,22,661,0.463,0.369,-0.76,0.0,0.0,3.853,right_hold
165255,21,606,0.465,0.368,-0.76,0.0,0.0,4.231,right_hold
165260,19,604,0.467,0.368,-0.761,0.0,0.0,4.588,right_hold
165265,20,611,0.469,0.369,-0.762,0.0,0.0,4.936,right_hold
165270,22,623,0.472,0.369,-0.763,0.0,0.0,5.285,right_hold
165275,22,722,0.475,0.371,-0.764,0.0,0.0,5.692,right_hold
165280,20,741,0.478,0.372,-0.765,0.0,0.0,6.126,right_hold
165285,22,722,0.482,0.372,-0.766,0.0,0.0,6.567,right_hold
165290,20,689,0.484,0.371,-0.767,0.0,0.0,7.039,right_hold
165295,22,717,0.486,0.37,-0.767,0.0,0.0,7.454,right_hold
165300,20,761,0.488,0.369,-0.768,0.0,0.0,7.761,right_hold
165305,23,755,0.49,0.368,-0.77,0.0,0.0,8.123,right_hold
165310,21,800,0.491,0.366,-0.77,0.0,0.0,8.493,right_hold
165315,21,818,0.492,0.364,-0.771,0.0,0.0,8.918,right_hold
165320,23,735,0.49,0.361,-0.772,0.0,0.0,9.167,right_hold
165325,21,664,0.489,0.358,-0.772,0.0,0.0,9.293,right_hold
165330,19,600,0.486,0.354,-0.771,0.0,0.0,9.262,right_hold
165335,21,547,0.484,0.351,-0.771,0.0,0.0,9.125,right_hold
165340,21,489,0.482,0.347,-0.769,0.0,0.0,8.786,right_hold
165345,20,467,0.48,0.344,-0.768,0.0,0.0,8.319,right_hold
165350,21,485,0.479,0.342,-0.766,0.0,0.0,7.817,right_hold
165355,20,521,0.477,0.339,-0.765,0.0,0.0,7.24,right_hold
165360,20,552,0.476,0.336,-0.762,0.0,0.0,6.573,right_hold
165365,20,559,0.474,0.335,-0.758,0.0,0.0,5.826,right_hold
165370,22,539,0.472,0.334,-0.754,0.0,0.0,4.984,right_hold
165375,20,557,0.47,0.335,-0.752,0.0,0.0,4.109,right_hold
165380,19,504,0.47,0.336,-0.75,0.0,0.0,3.255,right_hold
165385,20,505,0.469,0.338,-0.748,0.0,0.0,2.503,right_hold
165390,20,472,0.468,0.34,-0.748,0.0,0.0,1.917,right_hold
165395,21,451,0.467,0.342,-0.748,0.0,0.0,1.51,right_hold
165400,20,433,0.466,0.343,-0.747,0.0,0.0,1.228,right_hold
165405,20,439,0.465,0.346,-0.747,0.0,0.0,1.19,right_hold
165410,21,444,0.465,0.349,-0.747,0.0,0.0,1.316,right_hold
165415,22,464,0.465,0.352,-0.747,0.0,0.0,1.587,right_hold
165420,20,530,0.467,0.355,-0.747,0.0,0.0,1.976,right_hold
165425,20,583,0.469,0.356,-0.749,0.0,0.0,2.47,right_hold
165430,19,598,0.471,0.357,-0.75,0.0,0.0,3.08,right_hold
165435,21,615,0.472,0.356,-0.751,0.0,0.0,3.66,right_hold
165440,17,579,0.474,0.354,-0.753,0.0,0.0,4.17,right_hold
165445,19,531,0.475,0.353,-0.755,0.0,0.0,4.56,right_hold
165450,22,493,0.477,0.352,-0.758,0.0,0.0,4.828,right_hold
165455,20,461,0.478,0.35,-0.76,0.0,0.0,4.987,right_hold
165460,21,422,0.481,0.349,-0.764,0.0,0.0,5.053,right_hold
165465,20,409,0.483,0.347,-0.767,0.0,0.0,4.992,right_hold
165470,19,402,0.485,0.346,-0.771,0.0,0.0,4.855,right_hold
165475,20,396,0.487,0.345,-0.774,0.0,0.0,4.625,right_hold
165480,20,401,0.489,0.343,-0.778,0.0,0.0,4.322,right_hold
165485,20,387,0.49,0.342,-0.781,0.0,0.0,3.913,right_hold
165490,19,391,0.49,0.341,-0.783,0.0,0.0,3.426,right_hold
165495,20,430,0.49,0.34,-0.784,0.0,0.0,2.889,right_hold
165500,19,477,0.489,0.339,-0.784,0.0,0.0,2.299,right_hold
165505,20,477,0.488,0.339,-0.784,0.0,0.0,1.679,right_hold
165510,21,443,0.485,0.339,-0.782,0.0,0.0,1.124,right_hold
165515,20,406,0.483,0.339,-0.78,0.0,0.0,0.0,right_hold
165520,19,384,0.481,0.34,-0.777,0.0,0.0,0.0,right_hold
165525,19,355,0.478,0.341,-0.774,0.0,0.0,0.0,right_hold
165530,21,340,0.474,0.343,-0.77,0.0,0.0,0.0,right_hold
165535,22,321,0.472,0.345,-0.767,0.0,0.0,0.0,right_hold
165540,20,348,0.471,0.348,-0.764,0.0,0.0,0.0,right_hold
165545,20,354,0.471,0.35,-0.762,0.0,0.0,0.0,right_hold
165550,18,349,0.471,0.352,-0.76,0.0,0.0,0.0,right_hold
165555,21,325,0.472,0.355,-0.759,0.0,0.0,0.0,right_hold
165560,18,317,0.472,0.357,-0.758,0.0,0.0,0.0,right_hold
165565,19,344,0.47,0.359,-0.756,0.0,0.0,0.0,right_hold
