timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1466211,17,59,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466216,21,61,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466221,20,60,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466226,21,56,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466231,22,53,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466236,18,52,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466241,20,46,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466246,19,52,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466251,19,52,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466256,20,55,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466261,20,54,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466266,18,54,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466271,15,52,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466276,18,51,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466281,22,47,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466286,19,48,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466291,22,49,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466296,18,45,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466301,21,43,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466306,19,43,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466311,20,45,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466316,18,42,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466321,21,47,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466326,21,51,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466331,20,51,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466336,18,52,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466341,19,56,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466346,19,56,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466351,19,72,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466356,19,75,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466361,19,88,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466366,21,99,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466371,20,104,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466376,21,114,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466381,22,147,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466386,20,157,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466391,19,173,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466396,21,208,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466401,20,204,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466406,19,244,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466411,22,288,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466416,24,267,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466421,22,241,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466426,24,225,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466431,24,229,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466436,24,221,0.783,0.0,-0.591,0.0,0.0,0.0,right_single
1466441,23,207,0.783,0.0,-0.591,0.0,0.0,0.0,right_single
1466446,24,210,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466451,22,241,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466456,23,236,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466461,23,223,0.783,0.0,-0.587,0.0,0.0,0.0,right_single
1466466,23,217,0.784,0.0,-0.587,0.0,0.0,0.0,right_single
1466471,22,217,0.784,0.0,-0.587,0.0,0.0,0.0,right_single
1466476,21,201,0.784,0.0,-0.587,0.0,0.0,0.0,right_single
1466481,24,193,0.784,0.0,-0.588,0.0,0.0,0.0,right_single
1466486,25,210,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466491,23,206,0.782,0.0,-0.591,0.0,0.0,0.0,right_single
1466496,25,193,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466501,24,209,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466506,22,193,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466511,21,199,0.782,0.0,-0.589,0.0,0.0,0.0,right_single
1466516,22,185,0.782,0.0,-0.588,0.0,0.0,0.0,right_single
1466521,22,187,0.782,0.0,-0.588,0.0,0.0,0.0,right_single
1466526,22,174,0.783,0.0,-0.587,0.0,0.0,0.0,right_single
1466531,23,195,0.784,0.0,-0.586,0.0,0.0,0.0,right_single
1466536,20,200,0.783,0.0,-0.587,0.0,0.0,0.0,right_single
1466541,21,211,0.783,0.0,-0.586,0.0,0.0,0.0,right_single
1466546,22,220,0.784,0.0,-0.585,0.0,0.0,0.0,right_single
1466551,23,227,0.784,0.0,-0.586,0.0,0.0,0.0,right_single
1466556,23,211,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466561,23,195,0.782,0.0,-0.589,0.0,0.0,0.0,right_single
1466566,22,185,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466571,21,174,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466576,21,165,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466581,22,170,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466586,24,158,0.782,0.0,-0.591,0.0,0.0,0.0,right_single
1466591,23,149,0.782,0.0,-0.591,0.0,0.0,0.0,right_single
1466596,19,144,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466601,23,131,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466606,23,123,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466611,22,117,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466616,22,118,0.781,0.0,-0.592,0.0,0.0,0.0,right_single
1466621,25,120,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466626,21,115,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466631,22,116,0.782,0.0,-0.592,0.0,0.0,0.0,right_single
1466636,24,108,0.781,0.0,-0.594,0.0,0.0,0.0,right_single
1466641,25,108,0.781,0.0,-0.594,0.0,0.0,0.0,right_single
1466646,25,105,0.782,0.0,-0.591,0.0,0.0,0.0,right_single
1466651,24,102,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466656,27,99,0.782,0.0,-0.591,0.0,0.0,0.0,right_single
1466661,23,94,0.781,0.0,-0.591,0.0,0.0,0.0,right_single
1466666,23,90,0.782,0.0,-0.589,0.0,0.0,0.0,right_single
1466671,24,87,0.782,0.0,-0.587,0.0,0.0,0.0,right_single
1466676,25,86,0.782,0.0,-0.588,0.0,0.0,0.0,right_single
1466681,25,80,0.782,0.0,-0.588,0.0,0.0,0.0,right_single
1466686,23,75,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466691,24,71,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466696,26,72,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466701,23,67,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466706,22,63,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466711,21,61,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466716,22,59,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466721,22,57,0.782,0.0,-0.589,0.0,0.0,0.0,right_single
1466726,23,57,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466731,24,53,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466736,22,54,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466741,21,55,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466746,22,55,0.782,0.0,-0.591,0.0,0.0,0.0,right_single
1466751,21,53,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466756,24,56,0.782,0.0,-0.59,0.0,0.0,0.0,right_single
1466761,22,57,0.782,0.0,-0.589,0.0,0.0,0.0,right_single
1466766,22,57,0.783,0.0,-0.589,0.0,0.0,0.0,right_single
1466771,18,63,0.782,0.0,-0.589,0.0,0.0,0.0,right_single
1466776,23,61,0.783,0.0,-0.587,0.0,0.0,0.0,right_single
1466781,22,62,0.783,0.0,-0.587,0.0,0.0,0.0,right_single
1466786,22,63,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466791,22,63,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466796,22,69,0.782,0.0,-0.588,0.0,0.0,0.0,right_single
1466801,24,70,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466806,23,72,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466811,24,71,0.783,0.0,-0.587,0.0,0.0,0.0,right_single
1466816,23,72,0.783,0.0,-0.587,0.0,0.0,0.0,right_single
1466821,25,71,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466826,21,68,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466831,24,65,0.783,0.0,-0.588,0.0,0.0,0.0,right_single
1466836,21,64,0.784,0.0,-0.589,0.0,0.0,0.0,right_single
1466841,24,63,0.784,0.0,-0.589,0.0,0.0,0.0,right_single
1466846,22,62,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
1466851,22,61,0.783,0.0,-0.59,0.0,0.0,0.0,right_single
