timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1622170,30,27,0.831,0.377,-0.387,2.119,0.0,-2.588,left_double
1622175,31,28,0.83,0.377,-0.389,1.311,0.0,-2.21,left_double
1622180,27,27,0.83,0.376,-0.39,0.0,0.0,-1.861,left_double
1622185,26,27,0.829,0.375,-0.39,0.0,0.0,-1.612,left_double
1622190,27,28,0.828,0.373,-0.39,0.0,0.0,-1.469,left_double
1622195,26,27,0.827,0.374,-0.389,0.0,0.0,-1.217,left_double
1622200,25,26,0.827,0.376,-0.388,0.0,0.0,0.0,left_double
1622205,21,28,0.828,0.376,-0.39,0.0,0.0,0.0,left_double
1622210,26,28,0.831,0.376,-0.39,0.0,0.0,0.0,left_double
1622215,25,25,0.833,0.378,-0.39,0.0,0.0,0.0,left_double
1622220,25,26,0.834,0.378,-0.39,0.0,0.0,0.0,left_double
1622225,22,28,0.834,0.38,-0.389,0.0,0.0,0.0,left_double
1622230,23,27,0.833,0.381,-0.388,-1.042,0.0,0.0,left_double
1622235,22,27,0.834,0.375,-0.391,-1.748,0.0,0.0,left_double
1622240,24,27,0.835,0.37,-0.392,-2.227,0.0,0.0,left_double
1622245,22,28,0.837,0.371,-0.392,-2.649,0.0,0.0,left_double
1622250,22,27,0.838,0.371,-0.393,-2.911,0.0,0.0,left_double
1622255,24,28,0.837,0.372,-0.391,-3.2,0.0,0.0,left_double
1622260,24,28,0.835,0.372,-0.39,-3.429,0.0,0.0,left_double
1622265,27,27,0.833,0.371,-0.389,-3.421,0.0,0.0,left_double
1622270,27,28,0.832,0.372,-0.384,-3.321,0.0,0.0,left_double
1622275,32,25,0.831,0.374,-0.381,-3.09,0.0,0.0,left_double
1622280,33,25,0.83,0.374,-0.377,-2.694,0.0,0.0,left_double
1622285,58,26,0.829,0.375,-0.373,-2.312,0.0,0.0,left_double
1622290,63,26,0.827,0.376,-0.369,-1.942,0.0,0.0,left_double
1622295,65,26,0.825,0.377,-0.367,-1.608,0.0,0.0,left_double
1622300,65,27,0.822,0.379,-0.364,-1.315,0.0,0.0,left_double
1622305,67,27,0.82,0.38,-0.362,0.0,0.0,0.0,left_double
1622310,62,28,0.818,0.382,-0.359,0.0,0.0,0.0,left_double
1622315,67,27,0.815,0.383,-0.358,0.0,0.0,0.0,left_double
1622320,71,28,0.813,0.384,-0.357,0.0,0.0,0.0,left_double
1622325,83,26,0.81,0.383,-0.358,0.0,0.0,0.0,left_double
1622330,109,27,0.807,0.383,-0.36,0.0,0.0,0.0,left_double
1622335,139,28,0.805,0.383,-0.368,0.0,0.0,0.0,left_double
1622340,164,26,0.806,0.384,-0.376,0.0,0.0,0.0,left_double
1622345,199,26,0.808,0.389,-0.379,0.0,0.0,0.0,left_double
1622350,203,26,0.811,0.395,-0.381,0.0,0.0,0.0,left_double
1622355,228,26,0.813,0.401,-0.381,0.0,0.0,0.0,left_double
1622360,214,24,0.816,0.406,-0.378,0.0,0.0,1.142,left_double
1622365,241,27,0.819,0.41,-0.378,-1.159,0.0,2.61,left_double
1622370,240,24,0.823,0.408,-0.378,-2.162,0.0,4.245,left_double
1622375,240,26,0.819,0.405,-0.373,-2.953,0.0,5.063,left_double
1622380,246,27,0.817,0.404,-0.367,-3.355,0.0,5.875,left_double
1622385,266,28,0.816,0.403,-0.361,-3.574,0.0,6.556,left_double
1622390,255,27,0.814,0.402,-0.357,-3.892,0.0,7.097,left_double
1622395,248,25,0.81,0.4,-0.355,-4.24,0.0,7.396,left_double
1622400,275,27,0.809,0.398,-0.357,-4.395,0.0,7.609,left_double
1622405,367,26,0.81,0.402,-0.357,-4.808,0.0,8.107,left_double
1622410,364,25,0.813,0.405,-0.357,-5.517,0.0,8.587,left_double
1622415,427,26,0.821,0.408,-0.358,-6.207,0.0,9.464,left_double
1622420,445,27,0.822,0.41,-0.357,-7.134,0.0,9.815,left_double
1622425,398,27,0.828,0.408,-0.359,-7.974,0.0,10.283,left_double
1622430,385,25,0.832,0.406,-0.363,-8.614,0.0,10.612,left_double
1622435,394,27,0.831,0.403,-0.367,-9.134,1.058,10.598,left_double
1622440,397,25,0.83,0.4,-0.37,-9.331,1.99,10.242,left_double
1622445,372,27,0.831,0.398,-0.375,-9.446,2.935,9.735,left_double
1622450,355,27,0.837,0.399,-0.382,-9.564,4.078,9.6,left_double
1622455,324,25,0.837,0.402,-0.387,-9.828,5.126,9.549,left_double
1622460,315,29,0.84,0.408,-0.391,-10.152,6.183,10.016,left_double
1622465,285,32,0.843,0.413,-0.39,-10.488,6.869,10.737,left_double
1622470,289,36,0.842,0.414,-0.389,-10.456,7.153,10.902,left_double
1622475,287,37,0.838,0.416,-0.381,-10.419,6.908,10.652,left_double
1622480,262,40,0.836,0.419,-0.372,-10.807,6.541,10.768,left_double
1622485,245,43,0.828,0.42,-0.36,-11.341,5.991,10.148,left_double
1622490,229,44,0.827,0.418,-0.341,-12.047,5.432,10.09,left_double
1622495,228,43,0.821,0.412,-0.321,-12.382,4.873,10.307,left_double
1622500,217,43,0.813,0.397,-0.305,-11.896,4.355,9.582,left_double
1622505,206,40,0.801,0.379,-0.3,-9.796,3.572,7.853,left_double
1622510,225,38,0.798,0.367,-0.303,-7.226,2.715,5.508,left_double
1622515,211,38,0.799,0.369,-0.308,-5.065,1.927,3.2,left_double
1622520,199,39,0.802,0.379,-0.319,-3.408,1.234,1.573,left_double
1622525,196,38,0.807,0.389,-0.328,-1.856,0.0,0.0,left_double
1622530,190,37,0.813,0.396,-0.334,0.0,0.0,0.0,left_double
1622535,173,34,0.816,0.394,-0.34,0.0,0.0,0.0,left_double
1622540,158,36,0.818,0.391,-0.346,0.0,0.0,0.0,left_double
1622545,150,37,0.817,0.388,-0.349,1.092,0.0,0.0,left_double
1622550,138,36,0.819,0.387,-0.351,2.196,0.0,0.0,left_double
1622555,125,38,0.822,0.387,-0.353,3.251,0.0,-1.092,left_double
