timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1408634,41,181,0.632,-0.078,-0.624,12.8,-42.338,0.0,left_then_right
1408639,40,220,0.626,-0.076,-0.661,13.557,-44.238,-3.923,left_then_right
1408644,41,241,0.64,-0.079,-0.68,15.946,-42.726,-8.988,left_then_right
1408649,52,245,0.634,-0.077,-0.716,19.669,-40.782,-15.318,left_then_right
1408654,49,255,0.638,-0.056,-0.713,19.56,-40.374,-18.537,left_then_right
1408659,51,240,0.646,-0.054,-0.726,16.633,-39.091,-22.503,left_then_right
1408664,48,223,0.64,-0.072,-0.759,16.157,-36.324,-30.538,left_then_right
1408669,56,224,0.619,-0.081,-0.787,19.72,-33.561,-41.422,left_then_right
1408674,67,274,0.6,-0.052,-0.813,21.873,-31.684,-44.213,left_then_right
1408679,63,319,0.644,-0.027,-0.814,21.533,-30.007,-39.957,left_then_right
1408684,59,358,0.659,-0.023,-0.805,20.008,-28.951,-39.203,left_then_right
1408689,55,391,0.657,-0.012,-0.803,19.312,-28.022,-40.815,left_then_right
1408694,50,410,0.639,0.0,-0.803,17.818,-27.146,-44.082,left_then_right
1408699,49,421,0.605,0.012,-0.802,15.243,-26.787,-48.158,left_then_right
1408704,46,434,0.604,0.025,-0.811,10.129,-26.663,-47.033,left_then_right
1408709,46,483,0.644,0.02,-0.821,10.132,-23.691,-41.549,left_then_right
1408714,47,600,0.619,0.01,-0.804,11.764,-22.83,-40.435,left_then_right
1408719,47,652,0.602,0.017,-0.782,8.529,-23.795,-37.868,left_then_right
1408724,52,720,0.607,0.028,-0.763,6.842,-25.921,-32.4,left_then_right
1408729,60,693,0.629,0.036,-0.738,2.3,-28.01,-25.538,left_then_right
1408734,81,640,0.643,0.028,-0.729,-1.605,-28.706,-20.642,left_then_right
1408739,100,610,0.627,0.0,-0.72,-1.858,-29.78,-19.627,left_then_right
1408744,120,586,0.605,-0.013,-0.709,0.0,-31.154,-20.976,left_then_right
1408749,113,553,0.586,-0.013,-0.692,1.193,-33.355,-20.433,left_then_right
1408754,106,563,0.579,-0.019,-0.687,1.738,-34.174,-19.737,left_then_right
1408759,97,621,0.589,-0.019,-0.674,0.0,-35.214,-15.999,left_then_right
1408764,88,581,0.594,-0.03,-0.681,-1.798,-35.583,-11.744,left_then_right
1408769,79,535,0.582,-0.054,-0.696,-4.765,-35.488,-11.67,left_then_right
1408774,76,495,0.555,-0.073,-0.722,-5.815,-35.471,-14.277,left_then_right
1408779,69,503,0.527,-0.086,-0.747,-4.21,-33.961,-20.039,left_then_right
1408784,64,533,0.498,-0.087,-0.75,-1.798,-33.658,-26.975,left_then_right
1408789,60,581,0.479,-0.078,-0.758,-1.12,-33.416,-33.802,left_then_right
1408794,57,611,0.48,-0.063,-0.768,-1.675,-33.001,-36.449,left_then_right
1408799,80,573,0.531,-0.052,-0.794,0.0,-29.805,-32.562,left_then_right
1408804,81,545,0.548,-0.031,-0.795,0.0,-26.934,-26.151,left_then_right
1408809,90,504,0.562,-0.011,-0.8,-1.714,-25.315,-17.461,left_then_right
1408814,91,467,0.567,0.0,-0.818,-3.196,-24.058,-10.317,left_then_right
1408819,91,439,0.58,0.0,-0.841,-1.595,-21.566,-4.971,left_then_right
1408824,112,397,0.581,0.0,-0.856,0.0,-18.675,-2.434,left_then_right
1408829,104,359,0.586,0.015,-0.852,0.0,-16.997,1.948,left_then_right
1408834,99,345,0.598,0.02,-0.878,0.0,-14.319,6.066,left_then_right
1408839,89,316,0.591,0.013,-0.878,3.032,-11.517,6.077,left_then_right
1408844,84,294,0.589,0.022,-0.879,4.407,-9.64,7.666,left_then_right
1408849,78,273,0.604,0.022,-0.904,5.903,-6.45,9.703,left_then_right
1408854,71,253,0.61,0.029,-0.899,4.438,-4.878,13.016,left_then_right
1408859,64,270,0.635,0.041,-0.919,2.411,-3.444,18.896,left_then_right
1408864,62,274,0.656,0.036,-0.922,1.155,-1.326,24.256,left_then_right
