timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1089285,856,140,0.546,0.563,-0.567,0.0,-1.826,-28.507,right_hard
1089290,858,131,0.549,0.565,-0.578,0.0,0.0,-27.724,right_hard
1089295,857,124,0.548,0.572,-0.585,0.0,0.0,-25.699,right_hard
1089300,857,118,0.549,0.58,-0.592,-1.68,0.0,-22.775,right_hard
1089305,855,111,0.544,0.585,-0.604,-3.091,0.0,-18.899,right_hard
1089310,857,119,0.537,0.588,-0.613,-4.224,0.0,-15.682,right_hard
1089315,857,116,0.535,0.591,-0.626,-4.801,1.546,-12.574,right_hard
1089320,855,109,0.532,0.594,-0.634,-4.426,3.225,-9.444,right_hard
1089325,856,110,0.531,0.598,-0.634,-4.416,4.795,-6.076,right_hard
1089330,856,110,0.53,0.604,-0.632,-3.995,5.564,-2.483,right_hard
1089335,856,136,0.533,0.613,-0.622,-4.129,5.282,1.452,right_hard
1089340,857,145,0.543,0.624,-0.612,-4.591,4.985,6.587,right_hard
1089345,851,160,0.554,0.634,-0.6,-5.586,4.227,12.399,right_hard
1089350,856,164,0.568,0.634,-0.591,-7.335,3.913,17.967,right_hard
1089355,856,154,0.575,0.623,-0.593,-9.176,4.149,23.069,right_hard
1089360,856,151,0.579,0.609,-0.593,-10.259,4.315,28.163,right_hard
1089365,858,147,0.584,0.598,-0.584,-11.59,3.688,33.032,right_hard
1089370,856,156,0.587,0.586,-0.575,-11.652,2.724,36.645,right_hard
1089375,856,173,0.59,0.571,-0.568,-10.951,1.356,38.464,right_hard
1089380,854,171,0.595,0.558,-0.568,-9.368,0.0,39.157,right_hard
1089385,855,209,0.602,0.55,-0.565,-7.488,-1.151,40.094,right_hard
1089390,854,207,0.613,0.542,-0.565,-6.195,-1.273,40.978,right_hard
1089395,856,197,0.616,0.531,-0.567,-5.292,0.0,41.454,right_hard
1089400,857,200,0.614,0.519,-0.57,-4.632,0.0,41.939,right_hard
1089405,856,225,0.607,0.506,-0.575,-4.437,0.0,42.073,right_hard
1089410,859,236,0.598,0.492,-0.581,-4.249,0.0,41.845,right_hard
1089415,856,254,0.589,0.476,-0.586,-4.193,0.0,40.78,right_hard
1089420,856,236,0.585,0.463,-0.592,-3.169,0.0,39.289,right_hard
1089425,855,243,0.588,0.456,-0.593,-1.528,0.0,37.405,right_hard
1089430,858,231,0.593,0.454,-0.588,0.0,0.0,32.967,right_hard
1089435,855,252,0.6,0.451,-0.585,0.0,0.0,31.396,right_hard
1089440,855,242,0.609,0.442,-0.583,0.0,0.0,29.897,right_hard
1089445,855,231,0.613,0.43,-0.581,0.0,0.0,27.779,right_hard
1089450,857,225,0.615,0.42,-0.579,0.0,0.0,25.664,right_hard
1089455,855,217,0.617,0.414,-0.576,0.0,-1.495,23.92,right_hard
1089460,856,217,0.621,0.409,-0.577,0.0,-3.038,22.452,right_hard
1089465,854,222,0.629,0.406,-0.58,0.0,-4.194,20.715,right_hard
