timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
996370,854,91,0.767,0.14,-0.438,15.722,-26.782,11.233,right_hard
996375,853,99,0.788,0.144,-0.449,12.92,-25.365,15.11,right_hard
996380,856,111,0.788,0.142,-0.42,10.597,-23.724,16.715,right_hard
996385,856,112,0.79,0.132,-0.405,6.184,-22.541,17.204,right_hard
996390,853,107,0.792,0.107,-0.396,5.601,-21.499,15.115,right_hard
996395,855,100,0.793,0.084,-0.375,7.239,-20.834,10.604,right_hard
996400,857,95,0.794,0.072,-0.367,5.917,-20.401,5.989,right_hard
996405,855,97,0.794,0.067,-0.358,6.206,-20.304,2.322,right_hard
996410,850,108,0.789,0.067,-0.35,3.832,-20.338,0.0,right_hard
996415,854,103,0.782,0.063,-0.347,-1.676,-20.627,-1.025,right_hard
996420,855,106,0.779,0.049,-0.356,-9.27,-20.554,-1.96,right_hard
996425,855,104,0.78,0.022,-0.384,-16.003,-19.541,-4.69,right_hard
996430,854,96,0.784,0.0,-0.415,-20.937,-17.574,-8.596,right_hard
996435,854,97,0.796,-0.025,-0.446,-24.162,-14.785,-8.724,right_hard
996440,854,96,0.902,-0.017,-0.48,-27.42,-9.785,16.885,right_hard
996445,856,95,0.926,-0.063,-0.494,-38.41,-4.915,36.749,right_hard
996450,855,98,0.88,-0.142,-0.505,-44.334,-2.704,38.093,right_hard
996455,855,98,0.853,-0.228,-0.562,-45.675,0.0,29.985,right_hard
996460,855,94,0.898,-0.291,-0.613,-45.2,4.721,33.284,right_hard
996465,855,87,0.882,-0.386,-0.648,-47.219,9.018,26.366,right_hard
996470,856,81,0.881,-0.449,-0.695,-42.401,12.791,20.808,right_hard
996475,855,79,0.866,-0.503,-0.725,-36.649,15.347,11.894,right_hard
996480,855,76,0.841,-0.538,-0.735,-31.227,17.159,0.0,right_hard
996485,855,78,0.815,-0.546,-0.735,-24.758,17.78,-12.197,right_hard
996490,853,72,0.802,-0.534,-0.739,-17.091,17.091,-22.241,right_hard
996495,855,69,0.778,-0.499,-0.692,-6.086,14.939,-31.164,right_hard
996500,854,70,0.772,-0.447,-0.645,-3.071,11.66,-34.64,right_hard
996505,855,67,0.779,-0.394,-0.612,-1.602,8.564,-34.927,right_hard
996510,856,65,0.778,-0.348,-0.593,-1.166,4.899,-33.289,right_hard
996515,853,73,0.778,-0.315,-0.592,0.0,2.001,-29.958,right_hard
996520,854,67,0.773,-0.293,-0.596,1.672,0.0,-26.136,right_hard
996525,855,68,0.761,-0.288,-0.587,1.731,0.0,-22.58,right_hard
996530,856,66,0.771,-0.292,-0.568,0.0,0.0,-18.098,right_hard
996535,856,75,0.771,-0.307,-0.544,-1.142,-1.319,-14.767,right_hard
996540,850,70,0.774,-0.32,-0.526,-2.711,-2.689,-12.751,right_hard
996545,855,79,0.781,-0.325,-0.518,-3.645,-3.635,-9.852,right_hard
996550,853,79,0.781,-0.339,-0.511,-1.906,-5.072,-4.915,right_hard
996555,855,72,0.773,-0.356,-0.5,0.0,-6.983,0.0,right_hard
996560,855,69,0.759,-0.373,-0.494,2.461,-9.556,3.982,right_hard
996565,854,64,0.752,-0.384,-0.507,4.77,-11.601,6.385,right_hard
996570,853,66,0.754,-0.38,-0.524,7.356,-12.821,7.744,right_hard
996575,856,60,0.762,-0.365,-0.537,8.573,-13.5,9.007,right_hard
996580,855,57,0.773,-0.344,-0.535,8.384,-13.838,9.447,right_hard
996585,856,59,0.788,-0.317,-0.542,5.673,-13.63,10.052,right_hard
996590,854,59,0.803,-0.298,-0.554,3.766,-12.566,12.29,right_hard
996595,856,64,0.803,-0.298,-0.582,2.533,-10.117,12.184,right_hard
996600,857,70,0.801,-0.296,-0.587,0.0,-8.315,12.226,right_hard
996605,854,67,0.799,-0.29,-0.583,-1.663,-7.267,12.413,right_hard
996610,856,73,0.795,-0.281,-0.565,-3.564,-7.747,12.965,right_hard
