timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
740018,41,102,0.819,0.032,-0.61,1.697,-6.048,7.676,right_double
740023,40,92,0.823,0.035,-0.615,1.191,-6.633,10.359,right_double
740028,38,89,0.824,0.034,-0.62,1.577,-6.912,12.182,right_double
740033,40,85,0.825,0.031,-0.62,2.287,-6.906,13.097,right_double
740038,39,78,0.822,0.029,-0.62,3.197,-6.858,13.399,right_double
740043,39,73,0.819,0.028,-0.62,3.855,-6.707,13.286,right_double
740048,42,71,0.815,0.025,-0.619,4.753,-6.306,12.532,right_double
740053,42,65,0.809,0.02,-0.619,6.308,-5.683,10.902,right_double
740058,47,65,0.804,0.018,-0.617,7.374,-4.775,8.796,right_double
740063,42,62,0.8,0.019,-0.615,7.833,-3.706,6.757,right_double
740068,40,60,0.794,0.02,-0.611,8.027,-2.539,5.048,right_double
740073,54,58,0.79,0.024,-0.605,7.82,-1.302,3.736,right_double
740078,54,57,0.786,0.031,-0.599,7.461,0.0,2.784,right_double
740083,56,54,0.783,0.038,-0.591,6.902,0.0,2.341,right_double
740088,50,56,0.779,0.046,-0.583,6.099,0.0,2.488,right_double
740093,49,53,0.776,0.051,-0.575,5.283,0.0,2.862,right_double
740098,52,55,0.771,0.054,-0.567,4.178,1.075,3.602,right_double
740103,50,57,0.766,0.053,-0.559,2.761,2.047,4.497,right_double
740108,49,58,0.761,0.049,-0.549,1.271,2.725,5.469,right_double
740113,47,57,0.758,0.044,-0.539,0.0,3.137,6.443,right_double
740118,45,65,0.755,0.035,-0.53,-1.327,3.424,7.223,right_double
740123,46,84,0.754,0.027,-0.533,-2.319,3.82,7.751,right_double
740128,48,102,0.755,0.021,-0.541,-3.116,4.428,7.972,right_double
740133,47,95,0.756,0.017,-0.549,-4.077,5.115,8.174,right_double
740138,58,116,0.755,0.012,-0.555,-5.033,5.459,8.403,right_double
740143,60,140,0.754,0.0,-0.561,-5.664,5.442,8.461,right_double
740148,68,152,0.755,0.0,-0.567,-6.076,5.184,8.21,right_double
740153,67,188,0.758,0.0,-0.571,-6.179,4.755,7.637,right_double
740158,69,192,0.759,0.0,-0.573,-6.0,4.126,6.754,right_double
740163,71,180,0.758,0.0,-0.574,-5.776,3.294,5.431,right_double
740168,68,179,0.757,-0.01,-0.573,-5.393,2.395,3.864,right_double
740173,65,204,0.751,-0.023,-0.567,-4.57,1.075,2.014,right_double
740178,65,198,0.745,-0.034,-0.556,-3.081,0.0,0.0,right_double
740183,58,206,0.737,-0.047,-0.541,-1.375,-1.705,-2.234,right_double
740188,56,210,0.731,-0.051,-0.528,0.0,-3.357,-4.587,right_double
740193,59,236,0.728,-0.051,-0.519,1.033,-4.819,-6.725,right_double
740198,60,275,0.731,-0.043,-0.521,1.825,-5.349,-8.505,right_double
740203,56,286,0.739,-0.03,-0.531,2.135,-5.01,-9.777,right_double
740208,54,299,0.75,-0.012,-0.551,0.0,-3.829,-10.519,right_double
740213,51,316,0.764,0.01,-0.585,0.0,-1.816,-10.601,right_double
740218,58,367,0.783,0.03,-0.623,0.0,1.006,-10.581,right_double
740223,63,352,0.804,0.048,-0.658,0.0,4.313,-10.378,right_double
740228,69,340,0.822,0.059,-0.683,-1.277,7.626,-9.838,right_double
740233,65,343,0.824,0.055,-0.679,-2.442,9.508,-8.935,right_double
740238,68,333,0.81,0.038,-0.661,-2.846,9.845,-7.946,right_double
740243,70,360,0.785,0.018,-0.645,-2.824,9.143,-7.144,right_double
740248,68,347,0.76,0.0,-0.645,-3.308,8.213,-6.22,right_double
740253,64,382,0.734,-0.01,-0.639,-3.6,7.169,-5.179,right_double
740258,60,369,0.714,-0.024,-0.632,-3.093,5.007,-5.129,right_double
740263,57,394,0.711,-0.031,-0.627,-1.428,2.734,-5.731,right_double
740268,56,439,0.721,-0.03,-0.626,0.0,0.0,-6.69,right_double
740273,51,402,0.74,-0.023,-0.634,1.411,-1.327,-7.508,right_double
740278,49,415,0.765,-0.012,-0.65,3.317,-1.664,-8.145,right_double
740283,49,395,0.789,0.0,-0.657,5.825,-1.187,-8.772,right_double
740288,48,365,0.802,0.016,-0.645,8.066,0.0,-8.878,right_double
740293,65,348,0.807,0.039,-0.611,8.274,-1.285,-6.738,right_double
740298,76,327,0.818,0.054,-0.589,7.29,-3.567,-3.308,right_double
740303,89,331,0.827,0.061,-0.579,6.079,-6.331,0.0,right_double
740308,97,349,0.837,0.068,-0.57,5.954,-8.822,3.377,right_double
740313,96,350,0.844,0.075,-0.57,5.198,-11.241,7.298,right_double
740318,88,386,0.849,0.074,-0.578,4.927,-12.95,10.697,right_double
740323,81,402,0.837,0.069,-0.582,5.016,-14.176,13.597,right_double
740328,75,404,0.824,0.065,-0.585,4.775,-14.945,16.258,right_double
740333,70,380,0.807,0.055,-0.593,3.849,-15.083,18.582,right_double
740338,69,365,0.79,0.038,-0.599,2.942,-14.71,20.149,right_double
740343,66,364,0.773,0.016,-0.603,1.833,-13.91,20.109,right_double
740348,63,348,0.762,0.0,-0.608,1.521,-12.728,18.62,right_double
740353,57,348,0.76,-0.021,-0.611,1.59,-10.89,15.932,right_double
740358,55,328,0.763,-0.036,-0.612,1.71,-8.844,12.424,right_double
740363,49,313,0.769,-0.048,-0.612,2.975,-6.876,8.077,right_double
740368,47,294,0.778,-0.057,-0.615,5.65,-4.715,2.631,right_double
740373,44,275,0.786,-0.061,-0.611,9.13,-2.553,-3.624,right_double
740378,49,261,0.792,-0.055,-0.6,11.722,0.0,-9.195,right_double
740383,46,248,0.796,-0.041,-0.588,13.138,1.033,-12.737,right_double
740388,44,229,0.8,-0.028,-0.584,14.459,1.749,-15.03,right_double
740393,42,211,0.801,-0.013,-0.581,15.345,2.127,-16.125,right_double
740398,39,203,0.801,0.0,-0.578,15.175,2.2,-15.668,right_double
740403,39,204,0.796,0.018,-0.576,14.287,1.986,-13.729,right_double
740408,40,187,0.789,0.032,-0.575,13.16,1.521,-10.881,right_double
740413,39,170,0.781,0.041,-0.575,11.757,0.0,-7.576,right_double
740418,35,156,0.774,0.049,-0.575,9.994,0.0,-4.306,right_double
