timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1209657,39,46,0.613,-0.135,-0.744,0.0,0.0,0.0,left_single
1209662,37,46,0.612,-0.137,-0.743,0.0,0.0,0.0,left_single
1209667,49,48,0.612,-0.138,-0.744,0.0,0.0,0.0,left_single
1209672,81,52,0.613,-0.138,-0.744,0.0,0.0,0.0,left_single
1209677,92,49,0.615,-0.137,-0.745,0.0,0.0,0.0,left_single
1209682,118,57,0.617,-0.136,-0.747,0.0,0.0,0.0,left_single
1209687,145,56,0.62,-0.134,-0.746,0.0,0.0,0.0,left_single
1209692,144,59,0.622,-0.131,-0.747,0.0,0.0,0.0,left_single
1209697,132,61,0.624,-0.131,-0.749,0.0,0.0,0.0,left_single
1209702,140,63,0.625,-0.132,-0.753,0.0,0.0,0.0,left_single
1209707,160,66,0.625,-0.141,-0.768,0.0,0.0,0.0,left_single
1209712,152,66,0.623,-0.145,-0.773,0.0,0.0,0.0,left_single
1209717,165,69,0.622,-0.145,-0.778,0.0,0.0,0.0,left_single
1209722,160,70,0.622,-0.146,-0.783,0.0,0.0,0.0,left_single
1209727,155,72,0.622,-0.15,-0.79,0.0,0.0,0.0,left_single
1209732,155,75,0.62,-0.156,-0.8,0.0,0.0,0.0,left_single
1209737,157,80,0.621,-0.169,-0.822,0.0,1.714,0.0,left_single
1209742,157,76,0.618,-0.173,-0.826,0.0,2.634,0.0,left_single
1209747,156,73,0.62,-0.177,-0.826,0.0,2.998,0.0,left_single
1209752,161,74,0.626,-0.182,-0.829,0.0,3.335,-1.008,left_single
1209757,180,68,0.625,-0.169,-0.779,2.554,1.868,-1.567,left_single
1209762,207,61,0.63,-0.163,-0.752,5.523,0.0,-2.547,left_single
1209767,215,58,0.631,-0.153,-0.723,8.271,-1.63,-3.569,left_single
1209772,202,56,0.628,-0.146,-0.706,9.689,-2.593,-4.812,left_single
1209777,212,52,0.622,-0.15,-0.7,11.139,-2.971,-6.864,left_single
1209782,255,52,0.615,-0.153,-0.698,12.205,-3.244,-8.829,left_single
1209787,249,47,0.611,-0.154,-0.706,13.109,-3.166,-10.197,left_single
1209792,268,46,0.608,-0.148,-0.718,13.459,-2.912,-10.62,left_single
1209797,253,44,0.609,-0.137,-0.724,13.474,-2.571,-10.236,left_single
1209802,242,42,0.612,-0.125,-0.723,13.512,-2.279,-9.486,left_single
1209807,221,39,0.616,-0.11,-0.72,13.302,-1.972,-8.575,left_single
1209812,223,39,0.617,-0.097,-0.714,13.1,-1.651,-7.647,left_single
1209817,211,40,0.616,-0.081,-0.702,12.746,-1.613,-6.284,left_single
1209822,202,35,0.616,-0.075,-0.706,11.636,-1.604,-4.665,left_single
1209827,195,34,0.616,-0.077,-0.719,10.626,0.0,-3.584,left_single
1209832,180,32,0.613,-0.078,-0.725,9.343,0.0,-2.322,left_single
