timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
1484424,29,756,0.637,-0.076,-0.731,0.0,0.0,-6.542,right_then_left
1484429,27,791,0.639,-0.078,-0.731,0.0,0.0,-8.907,right_then_left
1484434,23,834,0.639,-0.077,-0.733,1.058,0.0,-11.181,right_then_left
1484439,26,847,0.642,-0.075,-0.733,2.091,0.0,-13.309,right_then_left
1484444,24,853,0.645,-0.074,-0.733,3.243,0.0,-15.382,right_then_left
1484449,22,855,0.645,-0.072,-0.733,4.475,-1.016,-17.308,right_then_left
1484454,25,853,0.641,-0.07,-0.731,5.735,-2.087,-19.145,right_then_left
1484459,23,849,0.642,-0.065,-0.727,6.735,-3.097,-20.443,right_then_left
1484464,22,831,0.64,-0.059,-0.726,7.33,-4.237,-21.258,right_then_left
1484469,23,848,0.64,-0.054,-0.726,7.811,-5.325,-21.932,right_then_left
1484474,24,818,0.638,-0.052,-0.729,8.352,-6.257,-22.644,right_then_left
1484479,21,842,0.638,-0.049,-0.731,8.66,-7.018,-23.152,right_then_left
1484484,22,790,0.638,-0.047,-0.735,8.738,-7.704,-23.448,right_then_left
1484489,21,851,0.635,-0.048,-0.741,9.034,-7.998,-24.036,right_then_left
1484494,21,856,0.629,-0.05,-0.745,9.697,-7.945,-25.226,right_then_left
1484499,23,854,0.627,-0.05,-0.744,10.205,-7.781,-26.39,right_then_left
1484504,15,854,0.627,-0.047,-0.743,10.501,-7.587,-27.466,right_then_left
1484509,22,856,0.624,-0.045,-0.74,10.408,-7.584,-28.403,right_then_left
1484514,20,856,0.625,-0.042,-0.739,10.369,-7.631,-29.17,right_then_left
1484519,19,854,0.626,-0.04,-0.739,10.401,-7.782,-29.71,right_then_left
1484524,20,853,0.628,-0.036,-0.74,11.01,-7.949,-30.076,right_then_left
1484529,21,856,0.63,-0.029,-0.741,11.486,-8.095,-29.936,right_then_left
1484534,22,855,0.627,-0.017,-0.737,11.973,-8.535,-29.3,right_then_left
1484539,21,855,0.63,0.0,-0.736,11.846,-8.763,-27.826,right_then_left
1484544,19,854,0.627,0.0,-0.731,11.038,-9.215,-25.872,right_then_left
1484549,20,855,0.625,0.0,-0.729,10.016,-9.654,-23.339,right_then_left
1484554,21,854,0.622,0.0,-0.73,8.923,-10.033,-20.757,right_then_left
1484559,20,854,0.619,0.0,-0.732,7.936,-10.19,-18.241,right_then_left
1484564,20,855,0.615,0.0,-0.735,7.337,-10.168,-15.867,right_then_left
1484569,19,853,0.612,0.0,-0.738,6.818,-9.897,-13.677,right_then_left
1484574,19,855,0.608,0.0,-0.741,6.1,-9.356,-11.944,right_then_left
1484579,20,854,0.604,0.0,-0.745,5.276,-8.628,-10.09,right_then_left
1484584,19,853,0.6,0.0,-0.747,4.298,-7.643,-8.485,right_then_left
1484589,21,853,0.597,0.0,-0.748,2.926,-6.441,-6.307,right_then_left
1484594,22,854,0.599,0.0,-0.753,1.768,-4.761,-4.484,right_then_left
1484599,23,829,0.595,0.0,-0.756,0.0,-3.274,-2.686,right_then_left
1484604,20,758,0.594,0.0,-0.757,0.0,-1.688,-1.028,right_then_left
1484609,22,740,0.599,0.0,-0.757,0.0,0.0,0.0,right_then_left
1484614,20,727,0.604,0.0,-0.755,0.0,1.436,1.831,right_then_left
1484619,22,717,0.607,0.0,-0.752,0.0,2.507,3.938,right_then_left
1484624,22,723,0.612,0.0,-0.749,-1.134,3.298,6.002,right_then_left
1484629,20,751,0.615,0.0,-0.747,-2.292,3.785,7.643,right_then_left
1484634,19,853,0.619,0.0,-0.746,-3.344,4.086,9.388,right_then_left
