timestamp_ms,emg1_left,emg2_right,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label
966504,23,65,0.024,-0.869,-0.398,-8.4,-2.858,6.0,right_double
966509,21,59,0.025,-0.881,-0.407,-7.912,-3.254,6.582,right_double
966514,22,55,0.024,-0.892,-0.414,-6.392,-3.233,6.355,right_double
966519,22,53,0.023,-0.897,-0.419,-4.55,-3.106,5.617,right_double
966524,21,52,0.022,-0.898,-0.421,-2.811,-3.002,4.968,right_double
966529,24,49,0.021,-0.896,-0.422,-1.382,-3.003,4.54,right_double
966534,23,47,0.02,-0.894,-0.425,0.0,-3.029,4.281,right_double
966539,21,47,0.018,-0.891,-0.427,0.0,-3.086,4.263,right_double
966544,19,47,0.015,-0.89,-0.429,0.0,-3.186,4.415,right_double
966549,21,47,0.012,-0.892,-0.434,0.0,-3.165,4.65,right_double
966554,20,43,0.0,-0.896,-0.438,0.0,-3.171,4.839,right_double
966559,20,41,0.0,-0.9,-0.444,0.0,-2.959,4.88,right_double
966564,21,40,0.0,-0.905,-0.45,0.0,-2.696,4.706,right_double
966569,21,41,0.0,-0.912,-0.454,0.0,-2.297,4.234,right_double
966574,21,36,0.0,-0.919,-0.46,0.0,-1.744,3.423,right_double
966579,18,39,0.0,-0.926,-0.461,0.0,-1.039,2.248,right_double
966584,20,40,0.0,-0.931,-0.463,0.0,0.0,0.0,right_double
966589,20,39,0.0,-0.932,-0.462,0.0,1.033,-1.537,right_double
966594,20,38,0.0,-0.932,-0.46,0.0,2.01,-2.932,right_double
966599,22,37,0.0,-0.931,-0.457,0.0,2.97,-4.437,right_double
966604,22,37,0.0,-0.929,-0.453,1.084,3.705,-5.727,right_double
966609,21,37,0.0,-0.927,-0.446,2.012,4.369,-6.904,right_double
966614,21,37,0.0,-0.924,-0.438,2.443,4.811,-7.815,right_double
966619,20,36,0.0,-0.921,-0.431,2.637,4.948,-8.473,right_double
966624,18,35,0.0,-0.918,-0.427,3.001,4.917,-8.691,right_double
966629,22,36,0.0,-0.915,-0.423,3.094,4.537,-8.555,right_double
966634,19,35,0.0,-0.913,-0.419,2.731,3.967,-8.276,right_double
966639,22,38,0.0,-0.915,-0.419,2.824,3.189,-8.064,right_double
966644,18,43,0.0,-0.916,-0.418,3.644,2.806,-10.767,right_double
966649,20,40,0.0,-0.912,-0.417,4.803,2.839,-11.752,right_double
966654,21,42,0.0,-0.902,-0.41,5.444,2.607,-12.778,right_double
966659,19,38,0.012,-0.888,-0.406,5.707,2.631,-12.202,right_double
966664,19,43,0.018,-0.878,-0.398,5.551,2.164,-10.738,right_double
966669,20,38,0.018,-0.875,-0.393,5.221,1.602,-9.617,right_double
966674,21,40,0.017,-0.878,-0.391,4.813,0.0,-8.866,right_double
966679,19,39,0.019,-0.877,-0.391,4.286,0.0,-7.903,right_double
966684,20,38,0.022,-0.876,-0.387,3.419,0.0,-6.501,right_double
966689,22,39,0.027,-0.876,-0.386,2.378,0.0,-4.915,right_double
966694,20,38,0.029,-0.879,-0.388,1.749,0.0,-3.518,right_double
